News;Timestamp;Ueberschrift;Link;Old;Year
 Am Montag, den 29. Januar 2007, gegen 14.50 Uhr  befuhren ein 60-Jähriger aus Roth bei Nürnberg mit seinem Sattelzug  der Marke Renault und ein 50-Jähriger aus Oestrich-Winkel mit seinem  Pkw der Marke Mazda in der genannten Reihenfolge die A3 in  Fahrtrichtung Köln. Dabei befuhr der 50-Jährige den mittleren und der 60-Jährige den  rechten Fahrstreifen. In Höhe des ICE-Fernbahnhofes am Frankfurter Flughafen platzte an dem Pkw bei einer Geschwindigkeit von etwa 140 Stundenkilometern der  rechte hintere Reifen. Hierdurch geriet der Mazda ins Schleudern und  kippte dabei auf die Fahrerseite. Der Mazda rutsche so gegen die  Stange des Unterfahrschutzes des Sattelaufliegers des Renault. Die  Stange durchbohrte den Motorraum bis hin zur A-Säule der Fahrerseite. Bis zum Stillstand des Lkw wurde der Mazda so noch etwa 200 Meter  weit mitgeschleift. Trotzdem an dem Pkw wirtschaftlicher Totalschaden entstand (ca.  10.000 EUR), blieb der Fahrer unverletzt. An dem Lkw entstand kein  nennenswerter Sachschaden. (Manfred Füllhardt, 069-75582116)    ;2007-01-30 09:42:00;POL-F: 070130 - 0121 Bundesautobahn A3: Geplatzter Reifen führt zu schwerem Unfall;"https://www.presseportal.de/blaulicht/pm/4970/933743
";False;2007
 Am Dienstag, den 30. Januar 2007, gegen 02.30  Uhr ereignete sich auf der Bundesautobahn A5, in Fahrtrichtung  Darmstadt, ein schwerer Verkehrsunfall. Zu diesem Zeitpunkt näherte  sich der 39-jährige Fahrer eines MAN-Lkw aus Unna auf der A5 einem  Stauende kurz vor der Anschlussstelle Zeppelinheim. Dort war gerade die durch eine Baustelle bedingte Sperrung der  Autobahn aufgehoben worden, weshalb sich der Stau gebildet hatte. Am Stauende standen in dieser Reihenfolge der Mercedes-Benz Lkw eines 28-jährigen aus Landau, ein weiterer Mercedes-Benz Lkw, gesteuert von einem 42-Jährigen aus Rheda-Wiedenbrück sowie am Ende der Schlange  der  Pkw Renault eines 39-Jährigen aus Witten.    Der 39-Jährige konnte im Rückspiegel seines Renault den MAN-Lkw  auf sich zufahren sehen. Offensichtlich hatte der Lkw-Lenker das  Stauende übersehen. Geistesgegenwärtig zog der Renault-Fahrer seinen  Wagen nach links, sodass sein Fahrzeug von dem MAN nur noch touchiert wurde. Der MAN prallte nun mit voller Wucht auf den Mercedes-Lkw des  42-Jährigen und schob diesen auf den davor stehenden Mercedes des  28-Jährigen.    Der 39-Jährige Fahrer des MAN wurde bei dem Unfall tödlich  verletzt. Der Fahrer des Renault wurde zur Beobachtung stationär in  ein Krankenhaus verbracht. Der 42-Jährige aus Rheda-Wiedenbrück wurde leicht verletzt.    Der insgesamt entstandene Sachschaden beziffert sich auf etwa  520.000 EUR. Bedingt durch die Bergungs- und Aufräumungsarbeiten  musste die Autobahn A5 von 2.30 Uhr bis 6.30 Uhr voll gesperrt  werden. Die Umleitung des Verkehres erfolgte über das Nordwestkreuz. (Manfred Füllhardt, 069-75582116) ots Originaltext: Polizeipräsidium Frankfurt am Main Digitale Pressemappe: http://www.polizeipresse.de/p_story.htx?firmaid=4970;2007-01-30 09:38:00;POL-F: 070130 - 0120 Bundesautobahn A5: Lkw-Fahrer tödlich verletzt;"https://www.presseportal.de/blaulicht/pm/4970/933740
";False;2007
 Insgesamt 134 neue Polizeibeamtinnen und  Polizeibeamte kann das Polizeipräsidium Frankfurt am Main am  01.02.2007 begrüßen.    Sie werden nach einer einwöchigen Einweisung in die Besonderheiten der Stadt Frankfurt am Main und der hiesigen Strukturen die offenen  Stellen auf den Revieren und Kommissariaten besetzen.    Nach der Begrüßung durch die Behördenleitung besteht für  interessierte Medienvertreter am    Donnerstag, dem 01.02.2007, 10.00 Uhr, Polizeipräsidium, Pforte  Süd,    die Möglichkeit, das Ereignis im Bild festzuhalten. Hierzu sind  alle Medienvertreter herzlich eingeladen.    (Manfred Vonhausen/-82113) ots Originaltext: Polizeipräsidium Frankfurt am Main Digitale Pressemappe: http://www.polizeipresse.de/p_story.htx?firmaid=4970;2007-01-30 08:28:00;POL-F: 070130 - 0122 Frankfurt: Neue Polizeibeamte für Frankfurt;"https://www.presseportal.de/blaulicht/pm/4970/933685
";False;2007
 Heute Morgen, gegen 07.20 Uhr, wollte ein  Beamter des 17. Polizeireviers mit einem Funkstreifenwagen der Marke  Opel Vectra in das Polizeipräsidium fahren. Als er auf der A 66, kurz hinter einem Stauende, den Funkwagen abbremsen wollte, gelang ihm das wegen ungenügender Bremsleistung nur mit größter Mühe. Ein  möglicherweise folgenschwerer Auffahrunfall konnte gerade noch  vermieden werden.    Bei der späteren Überprüfung in einer Werkstatt wurde eine  offenbar vorsätzlich mit einem scharfen Schneidwerkzeug  angeschnittene Bremsleitung festgestellt.    Nähere Erkenntnisse über Zeit und Ort der Tat liegen zum jetzigen  Zeitpunkt nicht vor. Die Ermittlungen in der Sache dauern an. (Manfred Vonhausen, 069-75582113)    ;2007-01-29 16:40:00;POL-F: 070129- 0119 Frankfurt: Bremsleitung an einem Funkwagen angeschnitten;"https://www.presseportal.de/blaulicht/pm/4970/933552
";False;2007
 Wie den Medien bereits bekannt, wurde am  vergangenen Samstagabend, dem 27. Januar 2007, gegen 18:55 Uhr, am  südlichen Uferweg der Nidda ein junger Mann durch einen Spaziergänger neben seinem Mountainbike liegend und nicht mehr ansprechbar  aufgefunden.    Die Örtlichkeit, die sich zwischen Marquardstraße und Rebstöcker  Weg in der Nähe einer Holzbrücke befindet, wird überwiegend durch  Fußgänger, Radfahrer, Jogger und Hundebesitzer des angrenzenden  Stadtteils Rödelheim frequentiert.    Auf Grund der äußeren Umstände wurde zunächst ein Sturz vom Rad  angenommen, bei dem das Opfer sich entsprechende Kopfverletzungen  zuzog. Ein herbeigerufenes Rettungsfahrzeug transportierte den  Verletzten zur ärztlichen Versorgung in das nächste Krankenhaus. Hier wurde dann bei einer Untersuchung eine Schussverletzung im Kopf  festgestellt. Diese Feststellung wurde der Polizei übermittelt, so dass ab diesem  Zeitpunkt zumindest von einem versuchten Tötungsdelikt auszugehen  war. Die Mordkommission übernahm daraufhin die weiteren Ermittlungen. U. a. wurden erste Spuren noch in der Nacht gesichert und der Tatort  weiträumig abgesperrt. Diese Maßnahmen wurden am Sonntagmorgen  fortgesetzt und der Bereich um den Tatort bei Tageslicht weiter  abgesucht. So kamen zwei Spürhunde sowie zwei Taucher zum Einsatz.  Parallel dazu liefen die Identifizierungsmaßnahmen bezüglich des  bisher noch unbekannten Opfers an, das keinerlei Ausweispapiere bei  sich hatte. Erst am Sonntagnachmittag erklärten die behandelnden Ärzte den  Angeschossenen für Tod. Am Montagvormittag erfolgte die durch die Staatsanwaltschaft  Frankfurt angeordnete Obduktion, die zum Ergebnis hatte, dass das  Opfer einen zum Tod führenden Kopfschuss erlitten hat. Heute Vormittag konnte der Getötete durch einen Familienangehörigen,  der seit Wochen keinen direkten Kontakt mehr herstellen konnte,  identifiziert werden.    Es handelt sich bei dem Opfer um einen 22-jährigen gebürtigen  Kosovoalbaner, der möglicherweise in Frankfurt oder Umgebung gewohnt  hat. In Verbindung mit dem veröffentlichten Lichtbild des Opfers  erhoffen sich die Ermittler Hinweise auf den bisherigen  Aufenthaltsort sowie den Freundes- und Bekanntenkreis. Auf Grund der bisherigen Ermittlungsergebnisse dürfte die Tat im  Zusammenhang mit Drogengeschäften des Opfers stehen.    Zwischenzeitlich konnten Zeugen ermittelt werden, die zur  tatrelevanten Zeit am Samstagabend zwischen 18.15 Uhr und 18.30 Uhr  zwei junge Männer über die Holzbrücke der Nidda in die Marquardstraße in Richtung Rödelheimer Bahnhof haben flüchten sehen. Auch  diesbezüglich bitten die Mordermittler die Bevölkerung um Mithilfe  und Hinweise auf die Flüchtigen.    Zeugen, die diese Personen haben wegrennen sehen bzw. näher  beschreiben können, sollten sich unter der Telefonnummer 069-75554510 an den Kriminaldauerdienst oder an jede andere Polizeidienststelle  wenden.    Zwischenzeitlich hat die Staatsanwaltschaft Frankfurt für die  Ermittlung und Ergreifung des oder der Täter eine Belohnung in Höhe  von 5.000 EUR ausgesetzt.    Hinweis: Bitte das Lichtbild veröffentlichen. (Jürgen Linker, 069-75582100)    ;2007-01-29 16:31:00;POL-F: 070129 - 0118 Frankfurt-Rödelheim: Erschossener Radfahrer identifiziert und Suche nach zwei Tatverdächtigen eingeleitet  - 5.000 EUR Belohnung ausgesetzt - Lichtbild des Getöteten beigefügt;"https://www.presseportal.de/blaulicht/pm/4970/933551
";False;2007
 Eine Funkstreife des 3. Polizeireviers fuhr  heute gegen 07.50 Uhr auf der Miquelallee in Richtung Adickesallee.    In Höhe der Sebastian-Rinz-Straße bemerkten sie hinter sich ein  Taxi, dass durch Lichtzeichen und Hupen auf sich aufmerksam machte.  Die Beamten als auch das Taxi hielten an. Nun sah einer der  Polizeibeamten, dass sich auf dem Rücksitz eine schreiende,  hochschwangere Frau befand. Der Geburtsvorgang war bereits im Gange.  Die Polizeistreife begleitete nun das Taxi mit Sondersignal in das  nächstgelegene Krankenhaus. Noch während der Fahrt konnte der Klinik die Geburt eines Mädchens  gemeldet werden. Zwischenzeitlich konnte in Erfahrung gebracht  werden, dass es dem Kind und der 24-jährigen Mutter gut geht. (Franz Winkler, 069-75582114)    ;2007-01-29 15:02:00;POL-F: 070129 - 0117 Frankfurt-Westend: Geburt eines Kindes im Taxi;"https://www.presseportal.de/blaulicht/pm/4970/933476
";False;2007
 Am 26. Januar 2007, gegen 21.00 Uhr fand die  Mutter eines langjährig drogenabhängigen 31-jährigen Mannes aus  Frankfurt-Nied ihren Sohn leblos in der gemeinsamen Wohnung. Der sofort alarmierte Notarzt konnte nur noch den Tod des Mannes  feststellen. Nach Angaben der Mutter ist ihr Sohn seit seiner Jugend  heroinabhängig. Bedingt durch den langjährigen Drogenmissbrauch bestand ein  schlechter körperlicher Allgemeinzustand was vermutlich auch zum Tod  des 31-Jährigen geführt hat. Die Ermittlungen dauern an.    Im Vergleichszeitraum 2006 wurden in Frankfurt vier Rauschgifttote registriert. (Franz Winkler, 069-75582114)    ;2007-01-29 14:20:00;POL-F: 070129 - 0116 Frankfurt-Nied: 7. Rauschgiftopfer in diesem Jahr;"https://www.presseportal.de/blaulicht/pm/4970/933434
";False;2007
 Dem ausgeprägten Spürsinn und der Szenekenntnis  ist die Festnahme eines 40 Jahre alten Intensivtäters durch ein  Zivilkommando des 1. Polizeireviers zu verdanken.    Den Beamten fiel am vergangenen Samstagnachmittag der hinreichend  bekannte 40-Jährige in der B-Ebene der Hauptwache auf, als er  verschiedenen Personen eine Digitalkamera zum Kauf anbot. Bei der späteren Kontrolle hatte er noch ein hochwertiges Nokia-Handy und eine neuwertige Winterjacke bei sich. Sämtliche Gegenstände hatte er nach eigenen Angaben kurz zuvor in verschiedenen Kaufhäusern rund  um die Zeil entwendet.    Nach Abschluss der polizeilichen Maßnahmen wurde er wieder auf  freien Fuß gesetzt. (Manfred Vonhausen, 069-75582113)    ;2007-01-29 11:46:00;POL-F: 070129 - 0115 Frankfurt-Innenstadt: Intensivtäter festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/933231
";False;2007
 Gestern Abend, gegen 20.30 Uhr, ging eine  20-jährige Frau durch die Unterführung am Rödelheimer Bahnhof. Hier  kamen ihr zwei Männer entgegen.    Einer der Beiden lief direkt auf sie zu und streckte dabei seine  Zunge heraus. Als er auf ihrer Höhe war, stieß er sie von der Seite  an die Wand und wollte, so der Eindruck der Zeugin, ihr die Wange  ablecken. Die Angegriffene setzte sich allerdings zur Wehr und trat  dem Unbekannten in den Unterleib. Anschließend konnte sie  davonlaufen.    Bei dem Angreifer soll es sich um einen etwa 20 Jahre alten, 165  cm großen und muskulösen Südländer mit kurzen, schwarzen Haaren  gehandelt haben. (Manfred Vonhausen, 069-75582113)    ;2007-01-29 11:46:00;POL-F: 070129 - 0114 Frankfurt-Rödelheim: Junge Frau in Unterführung angegriffen;"https://www.presseportal.de/blaulicht/pm/4970/933230
";False;2007
 Zeugen meldeten am Sonntag, den 28. Januar 2007, gegen 16.15 Uhr den Brand einer Ein-Zimmer-Wohnung in der Rhönstraße.    Beim Eintreffen der Einsatzkräfte drang der Qualm aus der im  ersten Obergeschoss gelegenen Wohnung. Die Tür wurde von der  Feuerwehr gewaltsam geöffnet. Offensichtlich hatte eine  zurückgelassene Zigarettenkippe den Brand ausgelöst. Der Sachschaden  beziffert sich auf etwa 10.000 EUR, Personen wurden nicht verletzt. (Manfred Füllhardt, 069-75582116)    ;2007-01-29 11:45:00;POL-F: 070129 - 0113 Frankfurt-Ostend: Wohnungsbrand;"https://www.presseportal.de/blaulicht/pm/4970/933229
";False;2007
 In der vorgenannten Meldung wurde über einen  jungen Mann berichtet, der von einem Zeugen am 27.01.2007 im Bereich  der Marquardtstraße/Rebstöcker Straße verletzt aufgefunden wurde. Im  Krankenhaus wurde bei einer Röntgenuntersuchung ein Projektil in  seinem Kopf festgestellt. Der Geschädigte verstarb heute gegen 15.10 Uhr an den Folgen seiner  schweren Verletzungen. Seine Identität konnte bisher noch nicht  festgestellt werden. Die Ermittlungen, sowie die Identifizierungsmaßnahmen werden  fortgesetzt.    (Franz Winkler)    ;2007-01-28 16:10:00;POL-F: 070128 - 0113  Nachtrag zum Polizeibericht Nr. 0106 vom 28.01.2007;"https://www.presseportal.de/blaulicht/pm/4970/933004
";False;2007
 Am 28.01.2007, gegen 03.00 Uhr, befanden sich  insgesamt fünf Personen in einer Wohnung im Hausener Weg. Dort kam es aus noch ungeklärter Ursache zu einem Streit zwischen einem  23-Jährigen Türken und einem 25-Jährigen Frankfurter.  Im Verlauf der Streitigkeiten holte der 23-Jährige ein Messer aus der Küche und  stach auf den 25-Jährigen ein. Der Beschuldigte flüchtete danach aus  der Wohnung, konnte aber kurze Zeit später in seiner Wohnung in  Ginnheim festgenommen werden. Der Verletzte wurde mit schweren  Verletzungen durch einen Notarztwagen zur stationären Behandlung in  ein Krankenhaus gebracht. Er ist außer Lebensgefahr. Die Ermittlungen dauern an, über das Motiv der Tat liegen noch keine  Erkenntnisse vor.    (Franz Winkler)    ;2007-01-28 13:19:00;POL-F: 070128 - 0112  Rödelheim: Streit endet mit schwerer Körperverletzung;"https://www.presseportal.de/blaulicht/pm/4970/932962
";False;2007
 Ein 61-Jähriger Mann wohnt seit geraumer Zeit in einem Wohnwagen, der auf einem Gartengelände in der Homburger  Landstraße abgestellt ist. Aus noch ungeklärter Ursache kam es im  innern des Wagens zu einem Brand, in dessen Verlauf der Wohnwagen  total ausbrannte. Die Flammen griffen auch auf einen auf einem  Nachbargrundstück abgestellten Pkw Ford-Ka über, der ebenfalls  ausbrannte. Der 61-Jährige konnte sich noch rechtzeitig, gemeinsam mit seinem  Hund, aus dem Wohnwagen retten. Der Sachschaden wird auf etwa 12.000,- Euro beziffert. Bei dem Geschädigten wurde eine Blutprobe angeordnet. (Franz Winkler)    ;2007-01-28 12:47:00;POL-F: 070128 - 0111    Frankfurter Berg: Brand eines Wohnwagen;"https://www.presseportal.de/blaulicht/pm/4970/932953
";False;2007
 Am 26.01.2007, gegen 18.55 Uhr befand sich eine  27-Jährige Frau, gemeinsam mit ihren vier Kleinkindern im Wohnzimmer  ihrer Wohnung im Kirschbaumweg, als sie Rauchentwicklung feststellte. Die Frau brachte ihre Kinder aus der Wohnung und verständigte die  Feuerwehr. Dann versuchte sie selbst, eine Pfanne mit Fett, die auf  der Herdplatte stand, zu löschen. Dies gelang ihr nicht, das Feuer  griff auf die Küchenzeile über. Es kann nicht ausgeschlossen werden, dass eines der Kinder unbemerkt  die Herdplatte eingeschaltet hatte. Der entstandene Schaden wird auf etwa 3.000,- Euro geschätzt. Die 27-Jährige wurde vorsorglich zur Behandlung in eine Klinik  gebracht.    (Franz Winkler) ots Originaltext: Polizeipräsidium Frankfurt am Main Digitale Pressemappe: http://www.polizeipresse.de/p_story.htx?firmaid=4970;2007-01-28 12:25:00;POL-F: 070128 - 0110    Rödelheim: Wohnungsbrand;"https://www.presseportal.de/blaulicht/pm/4970/932947
";False;2007
