News;Timestamp;Ueberschrift;Link;Old;Year
" Seit Samstag, den 18.12.2010, 18.00 Uhr, bis heute wird der 55 jährige portugiesische Staatsangehörige Luis Manuel PIRES GONCALVES aus Frankfurt am Main noch immer von seiner Familie vermisst. Herr PIRES GONCALVES begab sich von seiner Wohnung in der Karl-Scheele-Straße zur nahe gelegenen Miquelanlage und zum Grüneburgpark, wo er wie gewöhnlich spazieren ging. Er ist durch einen Schlaganfall an der rechten Körperseite teilweise gelähmt. Aufgrund dieser Erkrankung ist seine Aussprache etwas undeutlich und er ist in seiner Bewegungsmöglichkeit eingeschränkt. Darüber hinaus spricht er kaum deutsch. Seit mittlerweile sechs Wochen fehlt jedes Lebenszeichen des Mannes. Umfangreiche kriminalpolizeiliche Ermittlungen und Suchmaßnahmen in Grünanlagen und Parks, sowie die Bemühungen der Familie in Deutschland und im Heimatland Portugal, haben bisher nicht zum Auffinden des Vermissten geführt. Der 55-jährige hat sich hauptsächlich im Innenstadtbereich Frankfurt am Main aufgehalten und dort Spaziergänge unternommen. Beschreibung des Vermissten: 1,67 m groß; schlank; graumelierte kurze Haare. Bekleidung: Er ist bekleidet mit einer beigen Jacke und einer braunen Baumwollhose. Weiterhin trägt er einen roten Pulli, ein grünes Schal und braune Stiefel. Es wird angenommen, dass Herr PIRES GONCALVES sich in einer hilflosen Lage befindet. Wer kann Angaben zu seinem Aufenthalt machen? Wo wurde er eventuell gesehen? Hinweise zur vermissten Person können rund um die Uhr an den Kriminaldauerdienst unter Telefon 069 - 755 53111 oder an jede andere Polizeidienststelle gegeben werden. (André Sturmeit, Telefon 069 - 755 82112)  ";2011-01-28 13:07:00;POL-F: 110128 - 122 Westend: Portugiese noch immer vermisst - Foto beachten!!!  (Nachtrag zur PM 100121-1549);"https://www.presseportal.de/blaulicht/pm/4970/1756552
";False;2011
" Im Rahmen der Sicherheitspartnerschaft zwischen der hessischen Polizei, der Bundespolizei und dem Zoll wurden am Donnerstag, dem 27. Januar 2011, in der Zeit zwischen 11.00 Uhr und 20.00 Uhr, an verschiedenen Personaldrehkreuzen auf dem Flughafengelände umfangreiche Kontrollen bei dort ein- und ausgehendem Personal vorgenommen. Die Kontrollen fanden in Zusammenarbeit mit dem Hauptzollamt Frankfurt, der Bundespolizei sowie Bediensteten des Flughafenbetreibers Fraport und der Deutschen Lufthansa  statt. Insgesamt wurden in dem vorgenannten Zeitraum 613 Personen kontrolliert und auch durchsucht. Eine Person fiel mit einer Kreditkarte auf, von der behauptet wurde, sie ""auf dem Vorfeld gefunden zu haben"". Ein Verfahren wegen des Verdachts der Fundunterschlagung / des Diebstahls wurde eingeleitet. Eine weitere Person fiel mit zwei sogenannten i-Pod´s auf; zumindest bei einem Gerät sind die Eigentumsverhältnisse als unklar zu bezeichnen. Das Gerät wurde sichergestellt. Nach einer Kontrolle am Terminal 1 wurde ein Verfahren wegen des Verdachts der Schwarzarbeit eingeleitet. Die Person, offiziell als arbeitslos gemeldet, gab an, hier im Trockenbau zu arbeiten. Der Zoll beschäftigt sich nach einer Kontrolle in der Halle B mit einem Steuerverstoß. Ein Asiate fiel dort mit nicht verzollten Stangen Zigaretten auf. Der Zoll hat entsprechende Maßnahmen eingeleitet. Die öffentlichwirksam durchgeführten Maßnahmen verliefen störungsfrei und fanden sowohl bei den Reisenden als auch den Besuchern und den Mitarbeitern des Flughafens sehr positive Resonanz. Die Fahndungs- und Kontrollmaßnahmen, die der Verhütung, Erforschung und Verfolgung von Straftaten und Ordnungswidrigkeiten aber auch der Aufdeckung unbekannter Steuerfälle im Bereich des Frankfurter Flughafens dienen, werden insgesamt als Erfolg gewertet und auch in Zukunft fortgesetzt. (Manfred Füllhardt, 069-755 82116)  ";2011-01-28 12:24:00;POL-F: 110128 - 121 Flughafen: Integrative Fahndungs- und Kontrollmaßnahmen am Flughafen;"https://www.presseportal.de/blaulicht/pm/4970/1756482
";False;2011
 Ein bei einem Bürohaus eingesetzter Mitarbeiter eines Sicherheitsdienstes konnte am Donnerstagabend gegen 22.10 Uhr einen mutmaßlichen Einbrecher festhalten und der Polizei übergeben. Zuvor hatte er den 35-jährigen polizeibekannten Deutschen beobachtet, als er an einer Eingangstür manipulierte und in den Flur des Gebäudes trat. Hier wurde er angesprochen und erklärte, eine Toilette zu suchen. Da diese Aussage ebenso wie auch weitere Angaben völlig unglaubwürdig war, rief man die Polizei. In der Nähe konnten zwei Schraubendreher sichergestellt werden. Der 35-jährige ist schon zahlreich mit Eigentumsdelikten in Erscheinung getreten. Nach Abschluss der polizeilichen Maßnahmen musste der Mann wieder entlassen werden. (André Sturmeit, Telefon 069 - 755 82112)  ;2011-01-28 11:38:00;POL-F: 110128 - 120 Bockenheim: Einbrecher suchte nur Toilette;"https://www.presseportal.de/blaulicht/pm/4970/1756411
";False;2011
 Zwei mit Schusswaffen ausgestattete und maskierte Räuber haben am Mittwochabend gegen 21.00 Uhr einen Supermarkt in der Straße Alt Sossenheim überfallen und rund 3.000 Euro Bargeld erbeutet. Die beiden Täter drängten einen Angestellten in die Büroräume des Marktes, in dem zwei weitere Mitarbeiter mit den Waffen bedroht wurden. Nachdem die Räuber das Geld in Tüten eingepackt hatten, flüchteten sie über den Hinterausgang in unbekannte Richtung. Die beiden Täter werden als etwa 20 bis 25 Jahre alt und mit einer normalen bis dünnen Gestalt beschrieben. Sie sprachen gebrochen Deutsch mit vermutlich osteuropäischem Akzent. Zur Maskierung hatten sie schwarze Mützen mit Sehschlitzen auf. Zur Bekleidung ist eine cremefarbene Jacke und dicke hellbraune Handschuhe bekannt. (André Sturmeit, Telefon 069 - 755 82112)  ;2011-01-28 11:38:00;POL-F: 110128 - 119 Sossenheim: Raubüberfall auf Supermarkt;"https://www.presseportal.de/blaulicht/pm/4970/1756410
";False;2011
 Ein 24-jähriger Rumäne konnte in der Nacht von Mittwoch auf Donnerstag auf frischer Tat bei einem Einbruch in die Büroräume einer Werbeagentur vorläufig festgenommen werden. Gegen 02.50 Uhr erfolgte die Festnahme des wohnsitzlosen und alkoholisierten Mannes noch in den Geschäftsräumen. Hierbei kam auch ein Polizeihund zum Einsatz in Anbetracht dessen, er sich ergab, aber im Rahmen seiner polizeilichen Vernehmung jegliche Diebstahlsabsicht leugnete. Außerdem erklärte er, dass er  nichts mit der offenkundig mit einem Pflasterstein eingeschlagenen Eingangstür zu tun habe. Dagegen sprach allerdings, dass er Teile des Diebesgutes in seiner Jackentasche beziehungsweise zum Abtransport bereitgestellt hatte. Inzwischen wurde der dringend Tatverdächtige dem Haftrichter vorgeführt, der die Untersuchungshaft anordnete. (André Sturmeit, Telefon 069 - 755 82112)  ;2011-01-28 11:37:00;POL-F: 110128 - 118 Sachsenhausen: Einbrecher festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/1756409
";False;2011
 Am Donnerstag, den 27. Januar 2011, gegen 18.35 Uhr, wurde ein 45-jähriger Frankfurter in einer Apotheke in der Innenstadt festgenommen. Der Mann erschien dort mit einem augenscheinlich gefälschten Rezept und wollte darauf Schmerzmittel und Narkotikum erlangen. Neben dem mit Schreibfehlern versehenen Rezept, legte er noch eine britische ID-Card vor, auf dem sich zwar sein Bild, aber andere Personalien als auf dem Rezept befanden. Eine anschließend bei dem 45-jährigen durchgeführte Wohnungsdurchsuchung führte zum Auffinden von Ecstasy und Speed sowie mehreren Medikamenten, die vermutlich durch gefälschte Rezepte erlangt wurden. Nach Durchführung der polizeilichen Maßnahmen wurde der Beschuldigte wieder entlassen.  Gegen ihn werden Anzeigen wegen Urkundenfälschung und Verstoß gegen das Arzneimittelgesetz vorgelegt. (Manfred Füllhardt, 069-755 82116)  ;2011-01-28 11:36:00;POL-F: 110128 - 117 Innenstadt: Festnahme in Apotheke;"https://www.presseportal.de/blaulicht/pm/4970/1756407
";False;2011
 Ein 38-Jähriger aus Steinbach befuhr am Donnerstag, den 27. Januar 2011, gegen 17.30 Uhr, mit seinem Audi A4 den Schaumainkai vom Eisernen Steg kommend in Richtung Untermainbrücke auf dem rechten von zwei Fahrstreifen. Ein 45-jähriger Frankfurter befuhr mit seinem Mercedes-Benz den linken Fahrstreifen in gleicher Richtung. In Höhe der Hausnummer 15 wollte der 38-Jährige vom rechten auf den linken Fahrstreifen wechseln und übersah dabei offensichtlich den Mercedes. Es kam zum Zusammenstoß der beiden Fahrzeuge. Der Mercedes kam nach links von der Fahrbahn ab, überfuhr einen Parkscheinautomaten und stieß gegen einen dort geparkten Peugeot 207. Dieser wurde durch den Aufprall auf den vor ihm stehenden Audi A5 geschoben. Der Audi A4, der Mercedes und der Peugeot waren nach dem Unfall nicht mehr fahrbereit und mussten abgeschleppt werden. Der Gesamtsachschaden beziffert sich auf etwa 30.000 EUR. Personen wurden nicht verletzt. (Manfred Füllhardt, 069-755 82116)  ;2011-01-28 11:35:00;POL-F: 110128 - 116 Sachsenhausen: Weiterer Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/1756404
";False;2011
 Am Mittwoch, den 26. Januar 2011, gegen 19.50 Uhr, befuhr ein Rettungswagen mit eingeschaltetem Blaulicht die Straße Alt-Sossenheim in Richtung Kurmainzer Straße. Zum gleichen Zeitpunkt befuhr eine 47-jährige Frankfurterin die Sossenheimer Straße mit ihrem Ford Fusion in Richtung Kurmainzer Straße. Verkehrsbedingt musste die Frau an der Ampel der Kreuzung zur Straße Alt-Sossenheim anhalten. Nachdem die Frau Grünlicht erhielt, fuhr sie mit ihrem Ford in den Kreuzungsbereich ein. Hier kam es zum Zusammenstoß mit dem Rettungswagen. Bei dem Unfall wurde eine 66-jährige Frau in dem Rettungswagen leicht verletzt (Prellungen). Der entstandene Sachschaden beträgt zusammen etwa 20.000 EUR. (Manfred Füllhardt, 069-755 82116)  ;2011-01-28 11:34:00;POL-F: 110128 - 115 Sossenheim: Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/1756402
";False;2011
 Ein 34-jähriger Offenbacher fuhr am Mittwoch, den 26. Januar 2011, gegen 13.15 Uhr, mit seinem Lkw der Marke DAF auf dem rechten von drei Fahrstreifen auf der A3 in Richtung Köln. Vor ihm fuhr ein weiterer Lkw, ebenfalls der Marke DAF. Der 34-Jährige wollte nun den vor ihm fahrenden DAF, gelenkt von einem 45-Jährigen aus Solingen, überholen und beabsichtigte nach links, auf den mittleren Fahrstreifen zu wechseln. Der Fahrer einer Mercedes E-Klasse wollte zum gleichen Zeitpunkt vom linken auf den mittleren Fahrstreifen wechseln. Beide Fahrzeugführer erkannten die Gefahrensituation und lenkten ihre Fahrzeuge zurück. Dabei kollidierte der 34-Jährige jedoch mit dem vor ihm fahrenden DAF, schleuderte nach rechts in die Schutzplanke und kam mit seinem Lkw entgegen der Fahrtrichtung auf dem rechten Fahrstreifen zum Stehen. Bei dem Unfall erlitt der 45-jährige Fahrer des DAF schwere Verletzungen und musste in ein Krankenhaus verbracht werden. Der Gesamtsachschaden beziffert sich auf etwa 65.000 EUR. (Manfred Füllhardt, Telefon 069 - 755 82116)  ;2011-01-27 14:08:00;POL-F: 110127 - 114 Bundesautobahn A3: Weiterer schwerer Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/1755912
";False;2011
 Am Mittwoch, den 26. Januar 2011, gegen 20.25 Uhr, befuhr ein 29-Jähriger mit seinem Pkw der Marke Volvo den mittleren Fahrstreifen der A3 in Richtung Würzburg. Nachdem er das Mönchhof-Dreieck passiert hatte, scherte er mit seinem Wagen zum Überholvorgang aus. Der links neben ihm fahrende 19-jährige Rüsselsheimer versuchte mit seinem Opel Astra dem Volvo nach rechts auszuweichen, konnte trotz Vollbremsung einen Auffahrunfall jedoch nicht mehr vermeiden. Der Opel brach noch nach rechts aus, streifte noch den 3er BMW eines 71-jährigen Dietzenbachers und prallte schließlich gegen die dortige Betonleitwand. Bei dem Unfall wurde der Fahrer des Volvo leicht verletzt. Der insgesamt entstandene Sachschaden beziffert sich auf etwa 30.000 EUR. (Manfred Füllhardt, Telefon 069 - 755 82116)  ;2011-01-27 14:04:00;POL-F: 110127 - 113 Bundesautobahn A3: Verkehrsunfall mit Verletztem;"https://www.presseportal.de/blaulicht/pm/4970/1755908
";False;2011
" Unter Mitwirkung der Stadtpolizei wurde am gestrigen Mittwoch, den 26. Januar 2011, mit richterlichem Durchsuchungsbeschluss durch Beamte des Kommissariates für Umweltdelikte ein Grundstück in einem Wohngebiet im Stadtteil Hausen aufgesucht. Auf dem etwa 600 m² großen Grundstück in der Straße An den Postwiesen fanden sich neben insgesamt 16 Autowracks und einem Anhänger, die meisten vermoost und verrostet, auch eine Vielzahl an gebrauchten Teilen wie Altreifen, Motore, Kühlergrille, Gelenkwellen, Batterien, Auspuffanlagen und verschiedenes mehr. Der Grundstückseigentümer gab auf befragen an, dass er sich von den Teilen nicht trennen könne und diese seit bereits etwa 10 Jahren auf dem Grundstück lagere. Dies nicht etwa als Gewerbe sondern als Hobby. Er selbst bezeichnet sich als ""Opel-Freund"" und tatsächlich sind auch 15 der Wracks der Marke Opel. Das zuständige Umweltamt wurde über die Zustände in Kenntnis gesetzt und muss nun überprüfen, was mit den Teilen und Fahrzeugen geschehen soll. Von polizeilicher, also strafrechtlicher Seite ist zu prüfen, ob der Beschuldigte 59-Jährige Straftaten gegen die Umwelt begangen hat. (Manfred Füllhardt, Telefon 069 - 755 82116)  ";2011-01-27 14:03:00;POL-F: 110127 - 112 Frankfurt-Hausen: Autowracks angehäuft;"https://www.presseportal.de/blaulicht/pm/4970/1755907
";False;2011
 Drei Männer im Alter von 20, 21 und 26 Jahren wurden heute früh im Rahmen einer polizeilichen Fahndung in Höchst festgenommen. Sie werden verdächtigt um 02.37 Uhr eine Spielhalle in der Bolongarostraße überfallen zu haben. Zur Tatzeit betraten demnach zwei mit Damenstrumpfhosen maskierte Männer die Spielhalle und forderten den alleine dort anwesenden 45 jährigen Angestellten zur Herausgabe der Einnahmen auf. Zur Durchsetzung der Forderung bedrohten sie den Angestellten mit einer Schusswaffe. Mit etwa 450 Euro Bargeld konnten die Männer zunächst unerkannt entkommen. Im Zuge der sofort eingeleiteten Fahndung konnten in zeitlicher und räumlicher Nähe drei verdächtige Männer festgenommen werden. Bei den festgenommenen Männern handelt es sich um einen 20-jährigen wohnsitzlosen Deutschen, einen 21-jährigen Deutschen aus Eppstein sowie einen 26 Jahre alten Türken aus Hofheim am Taunus. In dem vermutlich als Fluchtfahrzeug vorgesehenen Audi des 21 Jährigen wurden diverse Maskierungsgegenstände, darunter auch Damenstrumpfhosen aufgefunden. Die Tatverdächtigen wurden festgenommen und ins Polizeipräsidium gebracht. Über die weitere Haft der Männer wird das Gericht entscheiden. Die Ermittlungen der Polizei dauern an. (Alexander Kießling, Telefon 069 - 755 82114)  ;2011-01-27 14:02:00;POL-F: 110127 - 111 Höchst: Raub auf Spielhalle - Drei Tatverdächtige festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/1755904
";False;2011
" Opfer von zwei dreisten Räubern wurde gestern Abend, gegen 21.15 Uhr, eine 89 Jahre alte Frau und ein 17 Jahre alter Bekannter. Mit etwa 800.- Euro Bargeld als Beute gelang den Tätern anschließend unerkannt die Flucht. Soweit bislang bekannt, hielt sich der 17-Jährige bei der seh- und gehbehinderten Dame auf um dort nach dem Rechten zu sehen. Als er gegen 21.15 Uhr die Wohnung verlassen wollte und die Wohnungstüre öffnete, sah er sich unvermittelt den beiden Tätern gegenüber. Sie dirigierten ihn zurück in die Wohnung und zwangen ihn, sich auf den Boden zu legen und still zu verhalten. Die Frau schubsten sie auf ihr Bett, bedrohten sie mit einem Messer und den Worten ""Nicht schreien oder ich bringe euch um!"" Danach durchsuchten sie die Wohnung und flüchteten mit ihrer Beute in unbekannter Richtung. Fahndungsmaßnahmen verliefen erfolglos. Die beiden werden als Anfang 20 und schlank beschrieben. Es soll sich um Südländer gehandelt haben. (Manfred Vonhausen, Telefon 069 - 755 82113)  ";2011-01-27 14:01:00;POL-F: 110127 - 110 Gallusviertel: Schwerer Raub in Wohnung;"https://www.presseportal.de/blaulicht/pm/4970/1755902
";False;2011
