News;Timestamp;Ueberschrift;Link;Old;Year
 Bei einem Einbruch in ein Optikergeschäft in der Emmerich-Josef-Straße am vergangenen Wochenende machten Unbekannte Beute im hohen fünfstelligen Bereich. Die Einbrecher gelangten durch die Hauseingangstür ins Gebäude und brachen die Tür zu den Geschäftsräumen auf. Bei der Tat, die erst am Montag entdeckt wurde, erbeuteten die Täter hochwertige Optikergeräte und eine Vielzahl an Brillenfassungen. Die Polizei hat die Ermittlungen aufgenommen.  ;2014-01-28 12:44:00;POL-F: 140128 - 78 Frankfurt-Höchst: Einbrecher erbeuten hochwertige Optikergeräte;"https://www.presseportal.de/blaulicht/pm/4970/2650326
";False;2014
" Nach den Ergebnissen der bisher durchgeführten Ermittlungen befand sich ein 26-jähriger Frankfurter am Sonntag, den 26. Januar 2014, gegen 01.30 Uhr, in einem Lokal in der Großen Rittergasse. Dort habe er auf der Toilette einen ""Südländer"" angesprochen um von diesem Amphetamin zu erwerben. Etwa 45 Minuten später sei er dann von diesem daraufhin angesprochen und zu einem Hinterhof einige Häuser weiter dirigiert worden. Ohne erkennbaren Grund wurde der Geschädigte dort von den Unbekannten zusammengeschlagen. Dabei traten und schlugen sie immer wieder auf den Kopf des Mannes ein. Erst durch den Zuruf eines Zeugen, die Polizei zu verständigen, ließen die Täter von ihrem Opfer ab und flüchteten in Richtung Deutschherrnufer. Mit schwersten Kopfverletzungen wurde der 26-Jährige in ein Krankenhaus verbracht, wo er sofort medizinisch betreut wurde. Bei den Tätern soll es sich um Südländer im Alter von 21-23 Jahren gehandelt haben. Einer trug eine schwarze Jacke mit aufgesetzter Kapuze und ist schlank. Der zweite Täter ist etwas kleiner mit breiterer Statur und trug eine braune oder graue Jacke und hat kurze Haare. (Manfred Füllhardt, Tel.: 069-75582116)  ";2014-01-26 13:30:00;POL-F: 140126 - 77 Frankfurt-Sachsenhausen: 26-Jähriger zusammengeschlagen und schwer verletzt;"https://www.presseportal.de/blaulicht/pm/4970/2648680
";False;2014
 Am Samstag, den 25. Januar 2014, gegen 21.25 Uhr, befuhren ein 51-jähriger Mercedesfahrer aus dem Landkreis Mainz-Bingen, ein 49-jähriger Alzeyer mit seinem Citroen C4, ein 29-jähriger Kölner mit seinem Seat Leon sowie ein 51-jähriger Kölner mit seinem VW Golf die Autobahn A3 in Fahrtrichtung Köln. Vermutlich ausgelöst durch gesundheitliche Probleme kam der 51-jährige Mercedesfahrer kurz vor dem Frankfurter Kreuz nach links von der Fahrbahn ab, rammte die Mittelleitplanke, drehte sich mehrfach und kam schließlich in Fahrtrichtung auf dem zweiten Fahrstreifen von links zum Stehen. Der nachfolgende 49-Jährige fuhr mit seinem Citroen mit hoher Geschwindigkeit auf den Mercedes auf. Nach diesem Aufprall kamen der Mercedes auf dem rechten Fahrstreifen und der Citroen auf dem linken Fahrstreifen zum Stillstand. Der 29-jährige Kölner versuchte noch, dem Mercedes mit seinem Leon nach links auszuweichen, streifte diesen jedoch seitlich. Auch der 51-jährige Kölner versuchte den Unfallfahrzeugen nach links auszuweichen und rammte dabei die Mittelleitplanke. Der 51-Jährige aus dem Landkreis Mainz-Bingen wurde aus seinem völlig zerstörten Mercedes geborgen. Der nicht mehr ansprechbare Mann wurde zunächst vor Ort durch medizinisches Personal notversorgt und anschließend in ein Krankenhaus nach Offenbach verbracht. Zwischenzeitlich ist er verstorben. Während der Fahrer des Citroen unverletzt blieb, wurden seine Mitfahrer zum Teil schwer verletzt. Dabei handelt es sich um einen 34-jährigen Schweizer, der mit schweren Verletzungen in ein Krankenhaus verbracht wurde und dort stationäre Aufnahme fand. Zudem noch zwei Jugendliche im Alter von 15 und 17 Jahren, die leicht verletzt wurden und nach erfolgter ambulanter Behandlung das Krankenhaus in Frankfurt wieder verlassen konnten. Die beiden Fahrzeuglenker aus Köln blieben unverletzt. Der bei dem Unfall entstandene Sachschaden beziffert sich zusammen auf mehr als 35.000 EUR. Während der Unfallaufnahme musste die A3 ab Offenbacher Kreuz vollständig bis gegen 23.40 Uhr gesperrt werden. Gegen 23.20 Uhr meldete die Polizeiautobahnstation Wiesbaden einen Falschfahrer auf der A3, der auf der Richtungsfahrbahn Köln in Fahrtrichtung Würzburg unterwegs war. Tatsächlich erkannten die mit dem vorgenannten Unfall befassten Polizei- und Rettungskräfte einen Pkw, der aus Richtung Mönchhofdreieck auf die Unfallstelle zuraste. Dabei mussten Mitarbeiter des Abschleppunternehmens und Polizeibeamte zur Seite springen, um nicht von dem Geisterfahrer erfasst zu werden. Erst kurz vor der Unfallstelle schaffte es der Falschfahrer zu wenden und flüchtete schließlich. Durch die Besatzung eines Funkwagens der Polizeiautobahnstation Frankfurt wurde die Verfolgung des Ford Fiesta mit MKK-Kennzeichen aufgenommen. Dabei wurden seitens der Fahrerin des Fiesta zahlreiche Anhalteaufforderungen ignoriert. Die Fahrt zog sich über die A5 in Richtung Kassel und vom Nordwestkreuz auf die L3005 in Richtung Eschborn hin. Zusammen mit zwei weiteren Funkstreifenwagen gelang es schließlich, den Fiesta zum Stillstand zu bringen und die Fahrerin zum Aussteigen zu bewegen. Bei ihr handelt es sich um eine 47-jährige Frau aus dem Main-Kinzig-Kreis. Sie stand nicht unter Einfluss von Alkohol, machte jedoch gegenüber der Polizei keinerlei Angaben. Ihr Führerschein wurde einbehalten. (Manfred Füllhardt, Tel.: 069-75582116)  ;2014-01-26 13:30:00;POL-F: 140126 - 76 Bundesautobahn A3: Schwerer Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/2648679
";False;2014
 Zusammen mit seinem 35-jährigen Mitarbeiter betreibt ein 30-Jähriger aus Langen einen Imbiss in der Töngesgasse. Am Freitag, den 24. Januar 2014, gegen 22.30 Uhr, erschien der Tatverdächtige, ein 37-jähriger Frankfurter, vor dem Imbiss der beiden Geschädigten. Dort kommt es zunächst zu einer verbalen Auseinandersetzung zwischen den Personen. Plötzlich versetzte der 37-Jährige dem 30-jährigen Imbissbetreiber mit einem Messer einen Stich in die Brust. Daraus entwickelte sich nun eine Schlägerei zwischen den drei Personen, in deren Verlauf auch der 35-Jährige und der 37-Jährige verletzt wurden. Unvermittelt begab sich der 37-Jährige zu einem am Fahrbahnrand stehenden Wagen, entnahm daraus eine Schusswaffe und drückte, so die Zeugenaussagen, viermal ab, ohne dass sich ein Schuss löste. Voller Unmut über das Versagen der Waffe ging er zurück zu dem Wagen und er und zumindest eine weitere Person (der Fahrer) entfernten sich vom Tatort. Kurz nach der Tat konnte das Fahrzeug festgestellt und die beiden Insassen festgenommen werden. Bei ihnen handelt es sich um den bereits erwähnten 37-Jährigen sowie den Fahrer, einen 25-Jährigen aus Frankfurt. In dem Wagen fanden sich ein Messer mit Blutanhaftungen sowie eine Schreckschusswaffe. Der geschädigte 30-Jährige sowie der beschuldigte 37-Jährige mussten in Krankenhäuser verbracht werden, wo sie stationär aufgenommen wurden. Der 30-Jährige bedurfte intensivmedizinischer Versorgung. Die Ermittlungen in der Sache dauern an. (Manfred Füllhardt, Tel.: 069-75582116)  ;2014-01-26 13:30:00;POL-F: 140126 - 75 Frankfurt-Innenstadt: Gewalttätige Auseinandersetzung in Imbiss;"https://www.presseportal.de/blaulicht/pm/4970/2648678
";False;2014
 Am Freitag, den 24. Januar 2014, meldete sich ein 68-jähriger Rentner aus Ginnheim telefonisch bei der Polizei und gab an, gegen 12.15 Uhr einen Anruf erhalten zu haben. Dabei gab sich eine männliche Person als sein Bruder aus und verlangte mehrere tausend EUR sowie verschiedene Münzen. Wie der 68-Jährige weiter ausführte, hatte er bereits am Freitag, den 10. Januar, einen ähnlichen Anruf erhalten. Damals kam es aber nicht zur Geldabholung. Im weiteren Verlauf des Nachmittags kam es dann zu zahlreichen weiteren Anrufen. Schließlich sollte der Geschädigte gegen 15.00 Uhr zu einem Supermarkt in der Kurhessenstraße gehen, wo die Geldübergabe stattfinden sollte. Durch die den weiteren Geschehensablauf observierenden Beamten konnte bereits zu diesem Zeitpunkt eine weibliche Person ausgemacht werden, die sich mehrfach im näheren Umfeld des Rentners aufhielt. Wieder wurde die Kontaktaufnahme hinausgeschoben. Als der 68-Jährige in seine Wohnung zurückkehrte, erhielt er erneut Anrufe. Dieses Mal wurde eine Geldübergabe um 16.10 Uhr im Fuchshohl vorgeschlagen. Als sich die bereits zuvor beobachtete weibliche Person dem Rentner näherte und den Umschlag mit dem Geld und den Münzen in Empfang nehmen wollte, erfolgte die Festnahme. Bei der Frau handelt es sich um eine 26-jährige Frankfurterin. Die Ermittlungen in der Sache dauern an. Bleibt an dieser Stelle nur noch das umsichtige Verhalten des 68-Jährigen zu erwähnen. (Manfred Füllhardt, Tel.: 069-75582116)  ;2014-01-26 13:30:00;POL-F: 140126 - 74 Frankfurt-Ginnheim: Festnahme nach Enkeltrick;"https://www.presseportal.de/blaulicht/pm/4970/2648677
";False;2014
 Am Donnerstag gegen 11.30 Uhr wurde ein 68-jähriger Tourist Opfer eines dreisten Trickdiebstahls durch drei falsche Polizeibeamte. In der Münchener Straße wurde der 68-Jährige zunächst von einem Täter angesprochen und nach dem Weg in die Innenstadt gefragt. Beide gingen dann gemeinsam in Richtung Moselstraße, wo zwei weitere Täter hinzukamen und sich als Polizeibeamte ausgaben. Unter dem Vorwand, eine Personen- und Taschenkontrolle durchzuführen, durchsuchten die Täter den 68-Jährigen und entnahmen unbemerkt mehrere tausend Euro Bargeld aus seiner Geldbörse. Danach flüchtete das Tätertrio in unbekannte Richtung. Die Polizei hat die Ermittlungen aufgenommen. (Virginie Wegner, Tel. 069-755 82114)  ;2014-01-24 12:30:00;POL-F: 140124 - 73 Frankfurt-Bahnhofsviertel: Trickdiebstahl durch falsche Polizeibeamte;"https://www.presseportal.de/blaulicht/pm/4970/2647794
";False;2014
 Beim Überqueren der Straße wurde am Donnerstag gegen 14.10 Uhr eine 19-jährige Fußgängerin in der Radilostraße von einem Linienbus erfasst und schwer verletzt. Ersten Ermittlungen zufolge bog der Fahrer eines Linienbusses von der Radilostraße in die Reichsburgstraße ab und übersah dabei die Fußgängerin, die an der Fußgängerampel bei Grünlicht die Straße überquerte. Bei dem Zusammenstoß stürzte die 19-Jährige zu Boden und kam mit Verdacht auf ein Schädel-Hirn-Trauma und Prellungen in ein Krankenhaus. Der Fahrer des Linienbusses hielt kurz an, setzte seine Fahrt dann jedoch fort. Die Polizei ermittelt wegen Verkehrsunfallflucht. Zeugen werden gebeten, sich mit dem Zentralen Verkehrunfalldienst des Polizeipräsidiums Frankfurt unter der 069-75546220 oder jeder anderen Polizeidienststelle in Verbindung zu setzen. (Virginie Wegner, Tel. 069-755 82114)  ;2014-01-24 12:30:00;POL-F: 140124 - 72 Frankfurt-Rödelheim: Fußgängerin bei Verkehrsunfall schwer verletzt;"https://www.presseportal.de/blaulicht/pm/4970/2647793
";False;2014
 Im Zuge entsprechender Ermittlungen stießen Ermittler der OPE gestern Vormittag auf eine professionell in einer Wohnung eingerichteten Marihuana-Plantage. Die insgesamt 27 liebevoll umsorgten Pflanzen, diverses Indoor-Plantagen-Equipment und knapp 40 Gramm Marihuana wurden durch die Beamten beschlagnahmt. Der 37-jährige Wohnungsinhaber wurde nach Abschluss der polizeilichen Maßnahmen wieder auf freien Fuß gesetzt. (Manfred Vonhausen, Tel. 069/755-82113)  ;2014-01-24 12:30:00;POL-F: 140124 - 71 Frankfurt-Praunheim: Marihuana-Plantage beschlagnahmt;"https://www.presseportal.de/blaulicht/pm/4970/2647792
";False;2014
 Heute Morgen gegen 08.45 Uhr wurden zwei Männer im Alter von 45 und 50 Jahren im Bereich des Gerichtsgebäudes E beim Landgericht Frankfurt zunächst schwer verletzt mit Stich- und Schussverletzungen aufgefunden. Einer der Männer verstarb noch am Tatort. Der andere erlag wenig später seinen Verletzungen im Krankenhaus. In unmittelbarer Nähe des Gerichtsgebäudes konnte die Polizei einen 47-jährigen Afghanen aus Eschborn festnehmen, der im Verdacht steht, die Männer tödlich verletzt zu haben. Hintergründe zur Tat sind bislang nicht bekannt. Die Polizei ermittelt. (Virginie Wegner, Tel. 069-755 82114)  ;2014-01-24 10:50:00;POL-F: 140124 - 70 Innenstadt: ERSTMELDUNG: Zwei Personen tödlich verletzt;"https://www.presseportal.de/blaulicht/pm/4970/2647593
";False;2014
 Auch in der kommenden Woche werden im Frankfurter Stadtgebiet Geschwindigkeitsmessungen durchgeführt. Die Messgeräte stehen im Bereich folgender Örtlichkeiten: 27. Januar 2014: Hugo-Eckener-Ring, BAB A661 Fahrtrichtung Autobahnkreuz Offenbach, Gerbermühlstraße, Züricher Straße, Bundesstraße 43 Anschlussstelle BAB A3, Autobahnkreuz Frankfurt BAB A3/A5 28. Januar 2014: Hanauer Landstraße, BAB A66 Fahrtrichtung Autobahnkreuz Nordwest, Autobahnkreuz Frankfurt BAB A3/A5, Babenhäuser Landstraße, Gerbermühlstraße,  BAB A661 Fahrtrichtung Autobahnkreuz Offenbach 29. Januar 2014: Babenhäuser Landstraße, Züricher Straße, Hanauer Landstraße, Autobahnkreuz Frankfurt BAB A3/A5, Mainzer Landstraße, Gerbermühlstraße 30. Januar 2014: BAB A66 Fahrtrichtung Autobahnkreuz Nordwest, Bundesstraße 43 Anschlussstelle BAB A3,  Mainzer Landstraße, Gerbermühlstraße, Babenhäuser Landstraße, Autobahnkreuz Frankfurt BAB A3/A5 31. Januar 2014: Züricher Straße, Mainzer Landstraße, Autobahnkreuz Frankfurt BAB A3/A5, BAB A661 Fahrtrichtung Autobahnkreuz Offenbach, Gerbermühlstraße, Hugo-Eckener-Ring Die Geschwindigkeitsmessungen werden fortgesetzt. (Manfred Füllhardt, 069-755 82116)  ;2014-01-23 12:14:00;POL-F: 140123 - 69 Frankfurt-Stadtgebiet: Geschwindigkeitsmessungen;"https://www.presseportal.de/blaulicht/pm/4970/2646809
";False;2014
