News;Timestamp;Ueberschrift;Link;Old;Year
 (mc) Ein Radfahrer wurde am Samstag, den 28. Januar 2017, in der Schmidtstraße von einem Fahrzeug erfasst und dabei schwer verletzt. Der 79-jährige Radfahrer fuhr Richtung Mainzer Landstraße, als er vom Radweg unvermittelt auf die Fahrbahn wechselte. Hierbei übersah eine 29-jährige Mazda-Fahrerin und kollidierte mit dieser. Der Unfallverursacher wurde dabei auf die Motorhaube und gegen die Windschutzscheibe geschleudert. Durch den Zusammenstoß wurde der Mann schwer verletzt und musste ins Krankenhaus verbracht werden. Er befindet sich aktuell nicht mehr in Lebensgefahr.  ;2017-01-29 11:39:00;POL-F: 170129 - 106 Frankfurt-Gallus: Schwerer Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/3546807
";False;2017
 (mc) Ein Mann wurde wegen zwei Diebstählen am Samstag, den 28. Januar 2017, in der Mainzer Landstraße festgenommen. In einem Hotel in der Kaiserstraße gegen 12.45 Uhr schlug der Täter das erste Mal zu. Dort nutzte er einen Moment der Ablenkung, um einer 29-jährigen chinesischen Frau in der Hotellobby mehrere hundert Euro und diverse Kredit- und Debitkarten zu entwenden. Zwei Beamte vom 4. Polizeirevier nahmen die Anzeige auf und sichteten die Videoüberwachungsbänder. Ein wenig später gegen 15.15 Uhr wurde die gleiche Streife zu einem versuchten Taschendiebstahl in einer Straßenbahn gerufen. Dort hatte ein russischer Zeuge aus Wiesbaden einen Mann festgehalten, der im Begriff war einem Asiaten Wertgegenstände aus der Tasche zu entwenden. Der 29-jährige griff ein und hielt den Täter bis zum Eintreffen der Polizei fest. Zufälligerweise konnten sie den 25-jährigen kolumbianischen Täter aus der Tram von den Überwachungsaufnahmen aus dem Hotel wiedererkennen. Er wurde festgenommen und  wegen seiner Wohnsitzlosigkeit in die Haftzellen eingeliefert, um heute vorgeführt zu werden.  ;2017-01-29 11:38:00;POL-F: 170129 - 105 Frankfurt-Bahnhofs-Gallusviertel: Festnahme eines Taschendiebes;"https://www.presseportal.de/blaulicht/pm/4970/3546806
";False;2017
 (mc) Eine Frau wurde am Donnerstag, den 26. Januar 2017, im Marbachweg überfallen und verletzt. Der unbekannte Täter raubte ihr die Handtasche und flüchtete. Die 47-jährige Frau kam gegen 19.30 Uhr nach Hause und war gerade dabei die Hauseingangstür aufzuschließen, als sie brutal überfallen wurde. Der Räuber trat von hinten heran und schlug ihr unvermittelt mehrfach ins Gesicht. Gleichzeitig entriss er seinem Opfer die Handtasche und floh Richtung Sinai-Park. Durch die Schläge erlitt das Opfer einen tiefen Schnitt an der Oberlippe und wurde daraufhin ins Krankenhaus verbracht. Trotz eines polizeilichen Großaufgebots, konnte der Beschuldigte mit einem beträchtlichen Raubgut mehr aufgefunden werden. Bei der Beute handelt es sich um die Tageseinnahmen im Wert von mehreren tausend Euro und persönliche Gegenstände. Der Täter ist männlich, ca. 1,80 - 1,90 m groß, von schlanker Gestalt und trug bei der Tatausführung dunkle Kleidung und eine schwarze Mütze. Die Polizei bittet Zeugen, die Hinweise auf den Täter geben können, sich unter der Rufnummer 069 / 755 - 53111 zu melden.  ;2017-01-29 11:37:00;POL-F: 170129 - 104 Frankfurt-Dornbusch: Handtaschenraub;"https://www.presseportal.de/blaulicht/pm/4970/3546805
";False;2017
 (fue) Auch in der kommenden Woche werden im Frankfurter Stadtgebiet Geschwindigkeitsmessungen durchgeführt. Die Messgeräte stehen im Bereich folgender Örtlichkeiten: 30. Januar 2017 Züricher Straße, Bundesautobahn BAB A661 Richtung Autobahnkreuz Offenbach, Ludwig-Landmann-Straße, Autobahnkreuz Frankfurt BAB A3/BAB A5, Hanauer Landstraße 31. Januar 2017  Bundesstraße B43 Anschlussstelle, Hanauer Landstraße, Bundesautobahn BAB A661 Richtung Autobahnkreuz Offenbach, Autobahnkreuz Frankfurt Bundesautobahn BAB A3/BAB A5, Mörfelder Landstraße 01. Februar 2017 Autobahnkreuz Frankfurt BAB A3/BAB A5, Mainzer Landstraße, Züricher Straße, Bundesautobahn BAB A661 Richtung Autobahnkreuz Offenbach und Richtung Bad Homburg 02. Februar 2017 Bundeautobahn BAB A66 Richtung Autobahnkreuz Nordwest, Mainzer Landstraße, Bundesautobahn BAB A661 Richtung Autobahnkreuz Offenbach, Ludwig-Landmann-Straße, Bundesstraße B43 Anschlussstelle BAB A3 03. Februar 2017 Hanauer Landstraße, Autobahnkreuz Frankfurt BAB A3/BAB A5, Bundesstraße B43 Anschlussstelle BAB A3, Bundesautobahn BAB A 661 Richtung Autobahnkreuz Offenbach, Mörfelder Landstraße Die Geschwindigkeitsmessungen werden fortgesetzt.  ;2017-01-27 15:36:00;POL-F: 170127 - 103 Frankfurt-Stadtgebiet: Geschwindigkeitsmessungen;"https://www.presseportal.de/blaulicht/pm/4970/3546207
";False;2017
 (fue) Bislang unbekannte Trickdiebe betraten am Donnerstag, den 26. Januar 2017, gegen 19.15 Uhr, das Foyer eines Hotels in der Mailänder Straße. Dort stellten sie sich frech links und rechts vom Sessel eines Belgiers auf, der dort saß und seine Tasche neben der Sitzgelegenheit abgestellt hatte. Nachdem sie sich dessen Tasche gegriffen hatten, flüchteten die Täter in Richtung Ausgang. Zeugen hatten jedoch den Diebstahl bemerkt und verfolgten die Unbekannten. Diese ließen daraufhin nicht nur die Tasche fallen sondern verloren auch noch eine  Mütze. Mit einem nicht zu benennenden Fahrzeug setzten sie ihre Flucht in Richtung des Grethenweges fort. Täterbeschreibung: Alle drei Täter sollen osteuropäischer Herkunft sein.  ;2017-01-27 12:53:00;POL-F: 170127 - 102 Frankfurt-Sachsenhausen: Trickdiebe unterwegs;"https://www.presseportal.de/blaulicht/pm/4970/3545953
";False;2017
 (fue) Zunächst unbekannte Täter entwendeten am Donnerstag, den 26. Januar 2017,  gegen 22.00 Uhr, Kupferkabel von einer Baustelle in der Buchrainstraße. Zeugen hatten das Verladen der Kabel auf einen Lkw beobachtet und die Polizei verständigt. Die Beamten konnten das Fahrzeug stoppen und die Tatverdächtigen festnehmen. Bei ihnen handelt es sich um zwei Männer im Alter von 21 und 33 Jahren. Das Stehlgut sowie diverser Elektroschrott konnten sichergestellt werden.  ;2017-01-27 12:52:00;POL-F: 170127 - 101 Frankfurt-Oberrad: Diebstahl von Buntmetall;"https://www.presseportal.de/blaulicht/pm/4970/3545952
";False;2017
 (fue) Ein 55-jähriger US-Staatsbürger mietete am Freitag, den 5. Januar 2017, gegen 16.00 Uhr, bei einer Autovermietung am Flughafen einen Pkw. Bei dem Fahrzeug handelt es sich um einen BMW 740d, grau, mit dem amtlichen Kennzeichen WI-AZ 6807. Als Rückgabetermin wurde der 21. Januar vereinbart. Bis heute ist der Wagen jedoch nicht abgegeben worden. Der Anmieter ist nicht erreichbar. Der Wert des BMW beziffert sich auf etwa 115.000 EUR. Zeugen, die sachdienliche Hinweise zum Verbleib des BMW geben können, werden gebeten, sich mit ihrer Polizei in Verbindung zu setzen.  ;2017-01-27 12:52:00;POL-F: 170127 - 100 Frankfurt-Flughafen: Miet-Pkw unterschlagen;"https://www.presseportal.de/blaulicht/pm/4970/3545950
";False;2017
" (ne) Ein 22-jähriger Internetbetrüger hatte gestern Mittag versucht, sein unter falschen Namen bestelltes Paket bei einem Bewohner in der Grünen Straße abzuholen. Die Polizei konnte den Mann kurz danach festnehmen. Der 70-jährige Bewohner hatte das vom Zusteller gelieferte Paket (Inhalt: ein Fensterreinigungsgerät von Vorwerk) für seine Nachbarin angenommen. Bereits vor einer Woche hatte der hilfsbereite Mann ein Päckchen dieser Nachbarin angenommen. Damals kam dann ein ihm unbekannter Mann und holte es ab. Gestern jedoch merkte der Bewohner, dass es die Frau gar nicht in dem Haus gibt und hinter der ganzen Sache vielleicht ein Betrug stecken könnte. Er informierte die Polizei. Wenig später erschien ein ""neuer"" Paketabholer bei dem 70-Jährigen, um die bestellte Ware der nicht existierenden Nachbarin in Empfang zu nehmen. Die Polizei konnte den Mann schließlich samt Paket festnehmen. Der 22-Jährige versuchte sich damit herauszureden, dass er das Paket eigentlich für zwei angebliche Hintermänner abgeholt habe. Im Zuge der ersten Ermittlungen stellte sich heraus, dass das Gerät unter dem erfundenen Namen im Internet bestellt wurde. Der Täter überklebte einfach ein leeres Klingelschild und einen nicht benutzten Briefkasten und täuschte somit vor, dass die Person, auf dessen Namen die Ware bestellt wurde, tatsächlich im dem Haus wohnt.  ";2017-01-27 12:09:00;POL-F: 170127 - 99 Frankfurt-Ostend: Internetbetrüger festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/3545876
";False;2017
 (ne) Unter dem Vorwand der Hilfsbereitschaft gelang es zwei unbekannten Frauen gestern Nachmittag eine 92-jährige Seniorin in der Gießener Straße zu bestehlen. Die gutgläubige Frau ließ die beiden Täterinnen in ihre Wohnung, die zunächst Vorgaben die vorhandenen Lebensmittel auf Vollständigkeit zu überprüfen. Hierfür öffneten die beiden Frauen sämtliche Schränke der Wohnung und entwendeten dabei den Schmuck der alten Dame  im Wert von 100 Euro. Danach verließen sie die Wohnung.  ;2017-01-27 12:09:00;POL-F: 170127 - 98 Frankfurt-Eckenheim: Trickdiebe bestehlen 92-Jährige;"https://www.presseportal.de/blaulicht/pm/4970/3545875
";False;2017
 (re) Ein Ladendieb hat seine Beute gestern um 10.45 Uhr in einem Lebensmittelgeschäft in der Schloßstraße mit einem Messer verteidigt und flüchtete. Zuvor nahm der Unbekannte mehrere Packungen Rumpsteaks aus der Kühltheke und wollte das Geschäft verlassen, ohne zu bezahlen. Ein Mitarbeiter des Marktes sprach den Täter an, woraufhin dieser ein Messer zog, den Mitarbeiter bedrohte und mit seiner Beute flüchtete. Der Täter wird als etwa 40 Jahre alt und 170 cm groß beschrieben. Er war bekleidet mit einem schwarzen Trainingsanzug mit grünem Emblem auf dem Oberteil.  ;2017-01-27 12:08:00;POL-F: 170127 - 97 Frankfurt-Bockenheim: Ladendieb bedroht Angestellten mit Messer;"https://www.presseportal.de/blaulicht/pm/4970/3545873
";False;2017
 (ne) Gleich sechs Fahrzeuge waren an einem Verkehrsunfall beteiligt, der sich gestern Morgen um 07:50 Uhr auf der BAB 5 in Richtung Kassel, kurz vor dem Autobahnkreuz Bad Homburg ereignete. Zunächst war auf der rechten Fahrspur der 36-jährige Fahrer eines Lkws (Scania) mit Anhänger unterwegs. Vor ihm fuhr eine 32 Jahre alte Frau in ihrem Hyundai I20. Plötzlich scherte eine 45-Jährige mit ihrem VW Caddy zwischen dem Lkw und dem Hyundai ein. Die Frau kam von links und wollte nach ganz rechts auf die Abbiegespur zur BAB 661. Hierbei schnitt sie den Lkw-Fahrer so, dass der Lkw-Fahrer den VW Caddy an der linken Heckseite erwischte. Durch die Wucht stieß die Caddy-Fahrerin, die sich schon fast auf der Abbiegespur befand,  auf einen vor ihr fahrenden Audi A5 (32-jährige Fahrerin). Die Hyundai-Fahrerin hatte nun auch stark abgebremst. Der Fahrer des Lkw-Zuges konnte nicht so schnell anhalten und krachte in das Heck des Hyundai. Dieser wurde durch die Wucht bis auf die linke Spur geschleudert, prallte hier in den Opel Meriva eines 62-Jährigen, schleuderte wieder zurück auf die rechte Spur und stieß hier in einen Renault-Lkw (69-jähriger Fahrer). Die Hyundai-Fahrerin und der Opel-Fahrer erlitten leichte Verletzungen. An allen beteiligten Fahrzeugen entstand erheblicher Sachschaden. Zeugen teilten der Polizei im Rahmen der Unfallaufnahme mit, dass eine unbekannte Fahrerin eines in der Schweiz zugelassenen SUV direkt nach dem Unfall auf der linken Spur angehalten hatte um zu helfen. Plötzlich rollte ihr Pkw rückwärts und prallte in die rechte Schutzplanke. Leider setzte die Frau ihre Fahrt schnell wieder fort und beging somit eine Unfallflucht. Die Autobahn musste vorübergehend bis auf eine Fahrspur gesperrt werden. Dadurch staute sich der Verkehr auf bis ungefähr 13 Kilometer zurück.  ;2017-01-26 13:39:00;POL-F: 170126 - 96 Franfurt - BAB 5: Unfall mit mehreren Fahrzeugen und zwei verletzten Personen;"https://www.presseportal.de/blaulicht/pm/4970/3545060
";False;2017
 (mc) Ein Mann schlug einem anderen in der Nacht von Mittwoch auf Donnerstag, den 26. Januar 2017, in der Taunusstraße mit einer Glasflasche und im Anschluss mehrfach mit der Faust ins Gesicht. Bevor es zum Streit kam saßen die beiden Männer in einem Kiosk und tranken einige Bier zusammen. Nachdem sie gemeinsam auf der Toilette mutmaßlich Kokain konsumiert hatten, eskalierte die Situation. Der Beschuldigte griff nach einer Glasflasche und schlug seinem 25-jährigen Opfer damit ins Gesicht. Darauffolgend schlug er dem Opfer mehrfach gezielt mit der Faust ins Gesicht. Ein Zeuge versuchte zu schlichten, woraufhin der Schläger die Flucht ergreift. Eine Streife wird auf den lautstarken und alkoholisierten Geschädigten aufmerksam und erfährt so vom Sachverhalt. Diese leitete umgehend die Fahndung nach dem Schläger ein, welche jedoch erfolglos blieb. Die Polizei fahndet in diesem Zusammenhang nach einem 40-50-jährigen Mann, mit nordafrikanischem Erscheinungsbild, schwarzen Haaren mit ausgeprägten Geheimratsecken und bekleidet mit einer dunklen Daunenjacke, einer schwarzen Hose und schwarzen Schuhen. Zeugen, die Hinweise zum Sachverhalt geben können, werden gebeten, sich mit dem 4. Polizeirevier unter der Telefonnummer 069/755-10400 in Verbindung zu setzen.  ;2017-01-26 11:19:00;POL-F: 170126 - 95 Frankfurt-Bahnhofsviertel: Mann schlägt mit Glasflasche zu;"https://www.presseportal.de/blaulicht/pm/4970/3544751
";False;2017
 (em) Am Montag, den 23. Januar 2017, kam es im Feierabendverkehr zu einem Verkehrsunfall auf der A3 in Richtung Würzburg. Dabei wurde eine 29-Jährige leicht verletzt. Gegen 18.00 Uhr fuhr ein 58 Jahre alter Lkw-Fahrer auf der mittleren Fahrspur. Als er auf die rechte Spur wechseln wollte, stieß der Lastwagen mit einem VW Golf zusammen. Dadurch kam der Pkw ins Schleudern und prallte nach links in die Betonleitwand. Dort kam der Golf zum Stehen. Der Fahrer des nachfolgenden Mercedes konnte rechtzeitig in die Bremsen treten, nicht jedoch der 26-jährige Kia-Fahrer. Dieser prallte in das Heck des Mercedes. Aufgrund des Unfalls kam es zu erheblichen Verkehrsbehinderungen. Es staute sich zeitweise bis zu etwa 10 Kilometern. Die 29-jährige VW-Fahrerin wurde leicht verletzt. Der Sachschaden beläuft sich nach bisherigen Erkenntnissen auf über 10.000 Euro. Die Ermittlungen bezüglich des genauen Unfallhergangs dauern noch an.  ;2017-01-25 15:53:00;POL-F: 170125 - 94 Bundesautobahn A3: Verkehrsunfall mit vier Fahrzeugen;"https://www.presseportal.de/blaulicht/pm/4970/3544259
";False;2017
 (em) Gestern Abend stürzte ein 37 Jahre alter Mann von seinem Motorroller. Dabei erlitt er schwere Verletzungen. Gegen 19.00 Uhr fuhr der 37-Jährige mit seinem Roller in der Hoechster-Farben-Straße, als er plötzlich nach rechts von der Fahrbahn abkam. Dabei touchierte er den Bordstein und stürzte mitsamt seinem Zweirad. Er selbst rutschte einige Meter weiter und prallte dabei mit seinem Kopf gegen eine Straßenlaterne. Obwohl er einen Helm trug, erlitt er schwere Verletzungen am Kopf. Der Rollerfahrer wurde stationär in einem Krankenhaus aufgenommen. Die Ermittlungen bezüglich des konkreten Unfallhergangs dauern an.  ;2017-01-25 15:52:00;POL-F: 170125 - 93 Frankfurt-Sindlingen: 37-Jähriger Rollerfahrer prallt gegen Straßenlaterne;"https://www.presseportal.de/blaulicht/pm/4970/3544258
";False;2017
 (mc) Zwei Pkw-Diebe gingen der Frankfurter Polizei in der Nacht von Dienstag auf Mittwoch, den 25. Januar 2017, in Sachsenhausen ins Netz. Eine Zivilstreife wurde auf zwei Personen aufmerksam, die sich kurz zuvor im Briandring an einem BMW zu schaffen machten und das festeingebaute Navi mit Zubehör entwendeten. Im Anschluss versteckten sie einen Teil der Beute im Wald. Den anderen Teil führten sie mit sich. Im Rahmen der Festnahme und der weiteren Ermittlungen konnten die Tatumstände aufgeklärt und die gestohlenen Gegenstände aufgefunden werden. Bei den Dieben handelt es sich um zwei litauische wohnsitzlose Staatsbürger im Alter von 19 und 22 Jahren. Beide werden heute dem Haftrichter vorgeführt. Der 22-jährige wird ohnehin in Haft genommen, da gegen ihn wegen weiteren Diebstahlsdelikten ein anderer Haftbefehl vorliegt.  ;2017-01-25 15:11:00;POL-F: 170125 - 92 Frankfurt-Sachsenhausen: Festnahme von Navi-Dieben;"https://www.presseportal.de/blaulicht/pm/4970/3544202
";False;2017
 (ne) Zwei Rentnerinnen sind gestern gerissenen Trickdiebinnen zum Opfer gefallen. Am Vormittag hatte eine unbekannte Frau eine 77-Jährige im Hammarskjöldring hinters Licht geführt, am Nachmittag trieben zwei unbekannte Frauen ihr Unwesen bei einer 79-Jährigen in der Jaspertstraße. In Niederursel hatte sich die Trickdiebin als Mitarbeiterin der Hausverwaltung ausgegeben und verschaffte sich unter dem Vorwand, den angeblichen Schimmelbefall zu begutachten, Zutritt zur Wohnung. Nachdem es der Unbekannten gelang den Schmuck im Wert von mehreren tausend Euro aus dem Schlafzimmerschrank zu entwenden flüchtete sie. In Preungesheim hatten zwei unbekannte Frauen die 79-Jährige an ihrer Wohnungstür um einen Zettel mit Stift gebeten. Beide Täterinnen wurden in die Wohnung gelassen und konnten dann ihren Plan in die Tat umsetzen. Mit 200 Euro Bargeld verschwanden die beiden Frauen zügig aus der Wohnung. Die Täterin im Hammarskjöldring wurde als etwa 30 Jahre alt, ca. 165 cm groß mit dicklicher Figur und von südosteuropäischer Erscheinung beschrieben. Bekleidet war sie mit einer grauen Wintermütze, grauer Hose mit Muster und schwarzen, knöchelhohen Stiefeletten. Im Falle des Trickdiebstahls in der Jaspertstraße wurden die beiden Frauen wie folgt beschrieben: 1. Täterin: 20-25 Jahre alt, 160 cm groß, schlank, südosteuropäische Erscheinung, trug eine dunkle Jacke und eine helle Strickmütze. 2. Täterin: ca. 50 Jahre alt, 160 cm groß, dickliche Figur, südosteuropäische Erscheinung, trug einen hellen Mantel und eine helle Strickmütze.  ;2017-01-25 15:08:00;POL-F: 170125 - 91 Frankfurt-Niederursel/-Preungesheim: Trickdiebe bestehlen Seniorinnen;"https://www.presseportal.de/blaulicht/pm/4970/3544194
";False;2017
