News;Timestamp;Ueberschrift;Link;Old;Year
 Gemeinsame Ermittlungsgruppe Staatsanwaltschaft     Rauschgift Polizei/Zoll (GER) Frankfurt am Main Frankfurt am Main       31. Januar 2000    Sicherstellung von 243,6 Kilogramm Kokain sowie umgerechnet ca. 360.000,-- DMEuropaweite Abnehmerstrukturen zerschlagen     Der Frankfurter Staatsanwaltschaft und der Gemeinsamen Ermittlungsgruppe Rauschgift Polizei/Zoll (GER) gelang es zwischen Juni 1999 und Januar 2000 in einem komplexen Ermittlungsverfahren zwei international operierende Kokainhändler- und -schmugglergruppen zu zerschlagen. Neben den beiden kolumbianischen Residenten wurden weitere neun Abnehmer des Kokains aus den Niederlanden, der Türkei und Großbritannien festgenommen. Dieser Ermittlungserfolg ging einher mit der Sicherstellung von 243,6 Kilogramm Kokain sowie umgerechnet ca. 360.000,-- DM.    Im Rahmen von Rauschgiftermittlungen in anderer Sache gelangten die Drogenfahnder von Polizei und Zoll im zeitigen Frühjahr des vergangenen Jahres an Informationen, wonach kolumbianische Organisationen erneut versuchen wollten, Großmengen von Kokain über den Flughafen Frankfurt am Main mittels unbegleiteten Reisegepäcks in die Bundesrepublik zu schmuggeln, um das «Weiße Gift» von dort aus europaweit zu verteilen.    Durch einen fortlaufenden Informationsaustausch zwischen deutschen und internationalen Polizei- und Zollbehörden konkretisierte sich Anfang Juni diese Einschätzung, indem bekannt wurde, daß eine kolumbianische Organisation plante, einen Bevollmächtigten nach Frankfurt am Main zu entsenden, der hier als Resident Kokaingeschäfte abwickeln sollte.     Das danach von der Staatsanwaltschaft Frankfurt am Main eingeleitete Ermittlungsverfahren fungierte unter der Bezeichnung Operation «Bailarinas». Die Namensgebung leitet sich von der Angewohnheit spanisch sprechender Drogendealer ab, für Kokain das Synonym «Bailarinas» (Tänzerinnen) zu benutzen. 1. Teilkomplex    Die konsequente Überwachung aller aus Kolumbien ankommenden Flüge führte zur Identifizierung der bis dato unbekannten Person, bei der es sich um den 42jährigen kolumbianischen Staatsangehörigen Hernan B. handelte. Der mutmaßliche Drahtzieher B. mietete sich nach seiner Ankunft am 04.06.1999 auf längere Dauer in einem Frankfurter Innenstadthotel ein und unterhielt in der Folge ein rege telefonische Kommunikation mit seinen südamerikanischen Hintermännern.     Absprachegemäß traf dann am 11.06.1999 ein Paket mit 7,6 kg reinem Kokain, als unbegleitetes Reisegepäck aus Bogota kommend, auf dem Frankfurter Flughafen ein. Mit Wissen und unter Kontrolle der Strafverfolgungsbehörden wurde dieses Rauschgift dann in einer extra angemieteten Garage in Schwanheim für die Fälle deponiert, in denen der oder die Dealer den «Stoff» ansehen wollten oder Verkäufe anstanden.     Nachdem Hernan B. das Kokain in dem «Bunker» kontrolliert hatte, reagierte er ob der scheinbar reibungslosen Abwicklung des Transportes und der exzellenten Logistik hoch erfreut und orderte umgehend weitere Lieferungen bei seinen kolumbianischen Hintermännern. Parallel hierzu nahm er Kontakt zu Kokainabnehmern auf, die er offensichtlich bereits vorher kannte.     Der nächste, am 23.06.1999 auf dem Luftwege aus Kolumbien kommende unbegleitete Koffer enthielt 30 kg Kokain. Auch diese Sendung wurde in der genannten Garage deponiert und später von dem arglosen Hernan B. wohlwollend inspiziert. Seine positiven Erfahrungen teilte er erneut den Lieferanten in dem Herkunftsland mit. Diese Meldungen sprachen sich offensichtlich bei den Produzenten des Rauschgiftes in Kolumbien herum, woraufhin sich eine weitere Lieferantenorganisation entschloß, selbst einen Residenten nach Frankfurt am Main zu schicken, der nach dem gleichen modus operandi Kokaingeschäfte tätigen sollte (gesondert dargestellter zweiter Tatkomplex).    Hernan B's. Bemühungen, Abnehmer für das Kokain zu finden, schienen am 21.07.1999 zunächst erfolgreich zu verlaufen. An diesem Tag trafen die 33, 32 und 23jährigen Türken Efkan K., Halit Y. und Mahmut Y., alle wohnhaft in Hamburg, sowie der 53 Jahre alte Niederländer Rignald Juan L. in Frankfurt am Main ein, um die 37,6 Kilo Kokain aus seinem Besitz zu übernehmen.    Die Festnahme der genannten Dealer erfolgte, nachdem sie die Drogen übernommen und einen Geldbetrag von 93.000,-- DM als «Aufwandsentschädigung» an Hernan B. übergeben hatten. Seine Euphorie erhielt urplötzlich einen starken Dämpfer, denn er wurde wenig später ebenfalls festgenommen.     Hernan B., der nach Erkenntnissen der Strafverfolgungsbehörden auch an Geldwäschegeschäften von Spanien in die USA beteiligt war, befindet sich - wie seine vier Abnehmer - derzeit in Untersuchungshaft. 2. Teilkomplex    Der Resident der zweiten kolumbianischen Organisation, von dem zunächst nur der Spitzname «Trinity» bekannt war, traf am 26.06.1999 aus den Niederlanden kommend in Frankfurt am Main ein, um die hiesige Logistik zu überprüfen und den Weiterverkauf des Kokains zu organisieren. In Frankfurt trat er unter einem Aliasnamen auf, wobei er sich eines gefälschten portugiesischen Passes bediente. Erst im Laufe der weiteren, vielschichtigen Ermittlungen konnte er als der 42jährige kolumbianische Staatsangehörige Jose Ventura N. identifiziert werden.     Kriminaltaktische Maßnahmen belegten, daß er in engem Dialog zu seinen Hintermännern stand und zugleich Kontakt mit dem weiter in Frankfurt am Main aufenthältigen ersten Residenten Hernan B. aufnahm.     Gemäß Vorankündigung erreichten «Trinity» am 08.07.1999 und am 16.07.1999 auf dem Luftwege zwei weitere Koffer als unbegleitete Gepäckstücke, die 21 bzw. 50 Kilogramm Kokain enthielten und von ihm in einem angemieteten Warendepot in Frankfurt-Griesheim eingelagert wurden.    «Trinitys» Kontakte zu verschiedenen Abnehmerkreisen führten dazu, daß eine Woche später drei Niederländer in der Mainmetropole auftauchten und gegen Zahlung einer Aufwandsentschädigung von 100.000,-- hfl 21 Kilogramm Kokain übernahmen. Die niederländischen Drogenhändler, Gerrit V., 56 Jahre, Hans Paulus S., 46 Jahre, und Johannes F., 33 Jahre alt , wurden nachfolgend festgenommen. Die professionellen Fahnder der gemeinsamen Ermittlungsgruppe Rauschgift Polizei/Zoll (GER) stellten hierbei sicher, daß «Trinity» nichts von alledem mitbekam und zunächst - bei aller persönlichen Skepsis - gutgläubig blieb.    So, wie zwischen Trinity und seinen kolumbianischen Hintermännern, von denen lediglich der Spitzname einer Person bekannt wurde, abgesprochen, trafen in der zweiten Julihälfte 1999 zwei weitere Lieferungen mit insgesamt 135 Kilogramm Kokain in Frankfurt am Main ein, wo sie von dem Residenten entgegengenommen und in seinem Depot gelagert wurden.     Einen weiteren Ermittlungserfolg verzeichneten die Polizei- und Zollfahndungsbeamten, indem sie am 27.07.1999 zwei 29- und 25jährige Briten festnahmen, die kurz vorher in dem Griesheimer Warendepot 50 Kilogrammn Kokain übernommen und im Gegenzug 135.000 hfl als Provision übergeben hatten.    Wenngleich «Trinity», und dies belegen einschlägige Erfahrungen von Mitarbeitern der GER, meist rational und konspirativ zu agieren schien, ließ er sich dennoch bei seinen kriminellen Aktivitäten auch von anderen «Stimmen» als denen des Verstandes leiten.     «Trinity» war nämlich ein Anhänger des Macumbe-Zaubers, einem Voodoo ähnlichen Kult. Dies hatte zur Folge, daß er häufig Hühnerknochen warf und aus den dabei entstandenen Bildern Antworten auf die drängenden Fragen des Lebens suchte.     Zudem trug er immer eine Feder als Halsschmuck, die ihn vor Festnahmen schützen sollte.    Während der Sommermonate des Vorjahres befragte er folglich wiederholt die «Gebeine des Federviehs», wie es um sein persönliches Wohlergehen und den Fortbestand seiner persönlichen Freiheit bestellt sei. Es sei dahingestellt, ob es an dem Orakel oder an den eigenen Unzulänglichkeiten lag. Auf jeden Fall erkannte Jose Ventura N., alias «Trinity», nicht rechtzeitig, daß er schon längst im Visier der Rauschgiftfahnder war. Erst Ende Juli 1999 witterte er Ungemach, als er diesmal die Lage von Hühnerknochen «zutreffend» interpretierte und sich anschließend in die Niederlande absetzte.     Nach der Flucht wurden die in seinem Warendepot zurückgelassenen 135 Kilogramm Kokain konfisziert.    Nach Erlaß eines Haftbefehls wurde im Rahmen der internationalen Rechtshilfe von den dortigen Behörden nach dem flüchtigen Residenten gefahndet. Die technisch aufwendigen und personalintensiven Maßnahmen erfolgten dabei stets in engem Dialog zwischen den Frankfurter Ermittlern von Staatsanwaltschaft, Polizei und Zoll sowie den niederländischen Strafverfolgungsbehörden. Die Zusammenarbeit mit der niederländischen Justiz und Polizei gestaltete sich effektiv und reibungslos.     Der gesuchte Jose Ventura N. konnte in den Abendstunden des 18.01.2000 in seinem Versteck, einer konspirativen Wohnung in Rotterdam festgenommen werden. Zwischenzeitlich wurde ein Auslieferungsersuchen durch die Staatsanwaltschaft Frankfurt gestellt. Nach polizeilichen Erkenntnissen ist Jose Ventura N. seit mehreren Jahren am internationalen Kokainhandel beteiligt. Zuletzt wurde er 1996 mit einer Lieferung von ca. 1.000 Kilogramm Kokain von Kolumbien in die Niederlande in Verbindung gebracht.    Bei der konfiszierten Kokainmenge von 243,6 kg handelt es sich um die größte, die jemals in Frankfurt am Main im Rahmen eines Ermittlungsverfahrens sichergestellt wurde. Der Schwarzmarktwert der Drogen beläuft sich derzeit auf rund 25 Millionen DM. Dieser Komplex zeigt einmal mehr auf, daß der Einfuhrschmuggel von Kokain aus Südamerika nach wie vor von organisierten kolumbianischen Gruppierungen dominiert wird.    Für den Frankfurter Polizeipräsidenten Harald Weiss-Bollandt ist der Ermittlungs- und Fahndungserfolg nicht nur wegen der großen Sicherstellungsmenge herausragend, sondern auch, weil den europäischen Nachbarländern wertvolle Hinweise auf bestehende Händlerorganisationen gegeben werden konnten. Organisatorischer Hinweis:     Am 31.01.2000 werden im Zeitraum von 11.30 Uhr bis 13.00 Uhr, in dem Gebäude der Polizeidirektion Mitte, D 100, Gutleutstraße 112, die sichergestellten Koffer mit den 243,6 kg Kokain interessierten Journalisten präsentiert. Für die elektronischen Medien stehen kompetente Interviewpartner zur Verfügung.    Die Synopse «Operation BAILARINAS» kann abgerufen werden unter http://www.newsaktuell.de/polizeipresse/index.html E-Mail-Adressaten bitte als Kennwort eigene E-Mail-Adresse ,    Ots-Benutzer bitte als Kennwort polizei_frankfurt@newsaktuell.deeingeben.  (Peter Öhm/-8010);2000-01-31 08:16:00;POL-F: 000131 Pressemitteilung, Teil 1, Polizeipräsidium Frankfurt am Main;"https://www.presseportal.de/blaulicht/pm/4970/107334
";False;2000
 Als Anlage ist nochmals das Phantombild angehängt, um dessen Veröffentlichung gebeten wird.;2000-01-24 15:40:00;POL-F: Nachtrag zu dem Fall: Die Kripo Bad Homburg bittet um Mithilfe -Bewaffnet Raub auf Taunus-Sparkasse in Friedrichsdorf/Ts. -;"https://www.presseportal.de/blaulicht/pm/4970/105680
";False;2000
 Fragebogen Seite 2 zur Bürgerbefragung der Frankfurter PolizeiAnlage zum Pressepapier    Bilder können abgerufen werden unter http://www.newsaktuell.de/polizeipresse/index.html E-Mail-Adressaten bitte als Kennwort eigene E-Mail-Adresse ,    Ots-Benutzer bitte als Kennwort polizei_frankfurt@newsaktuell.deeingeben.;2000-01-18 13:41:00;POL-F: 000118 Anlagen zum Pressepapier, Teil 3, Polizeipräsidium Frankfurt am Main;"https://www.presseportal.de/blaulicht/pm/4970/104316
";False;2000
 Fragebogen Seite 1 zur Bürgerbefragung der Frankfurter PolizeiAnlage zum Pressepapier    Bilder können abgerufen werden unter http://www.newsaktuell.de/polizeipresse/index.html E-Mail-Adressaten bitte als Kennwort eigene E-Mail-Adresse ,    Ots-Benutzer bitte als Kennwort polizei_frankfurt@newsaktuell.deeingeben.;2000-01-18 13:39:00;POL-F: 000118 Anlage zur Pressemitteilung, Teil 2, Polizeipräsidium Frankfurt am Main;"https://www.presseportal.de/blaulicht/pm/4970/104314
";False;2000
 Polizeipräsidium 17. Januar 2000 Frankfurt am Main Polizeipräsident Weiss-Bollandt startet Bürgerbefragung  zum Thema 'Angsträume'     Am Montag, dem 17. Januar 2000 beginnen Mitarbeiter des Polizeipräsidiums Frankfurt am Main eine mehrtägige Befragungsaktion an insgesamt fünf Frankfurter Örtlichkeiten, die am 24. Januar 2000 beendet sein soll.    Mit dieser konzertierten Aktion, in die auch das Amt für Statistik, Wahlen und Einwohnerwesen der Stadt Frankfurt am Main eingebunden ist, sollen Erkenntnisse gewonnen werden, wie die Bürgerinnen und Bürger die Sicherheitslage in ihrem Wohnumfeld beurteilen und welche angstauslösenden Faktoren das subjektive Sicherheitsempfinden beeinflussen. Für die Polizei ist das Sicherheitsgefühl in der Bevölkerung ein wesentliches Kriterium für den Erfolg und die notwendigen Schwerpunktsetzungen ihres Handelns.    'Polizeiarbeit', so der Frankfurter Polizeipräsident Harald Weiss-Bollandt, 'darf nicht um ihrer selbst Willen betrieben werden, sondern hat sich an dem Schutzbedürfnis der Menschen zu orientieren. Dem Bürger muß das Gefühl genommen werden, ohnmächtig Gefahren ausgeliefert zu sein.'    Mehrjährige Frankfurter Analysen von Polizeilicher Kriminalstatistik und demoskopischen Erhebungen belegen eine wachsende Diskrepanz zwischen objektiver Sicherheitslage einerseits und dem subjektiven Sicherheitsgefühl andererseits. Und dies, obwohl seit 1992 die Deliktszahlen der statistisch erfaßten Kriminalität permanent sinken und gleichzeitig die Aufklärungsquoten auf Spitzenwerte von zuletzt 50,2 % im Stadtgebiet Frankfurt (1998) erhöht werden konnten.    Nichts jedoch irritiert und beunruhig die Bürgerinnen und Bürger mehr, als sich in ihrem Stadtteil, auf dem Weg zum Arbeitsplatz oder beim Einkaufsbummel nicht mehr sicher zu fühlen.    Diesen ernstzunehmenden Ängsten wirksam zu begegnen, sie abzubauen, den Bürgern das Gefühl von Sicherheit, Schutz und Partnerschaft zu vermitteln, ist ebenso Aufgabe des 'Dienstleistungsunternehmens Polizei' wie Straftatenaufklärung, Täterverfolgung und Kriminalprävention.    Dem selbst auferlegten Anspruch des Polizeipräsidiums Frankfurt am Main, mehr Bürgernähe zu realisieren, wurde bereits in den vergangenen Jahren durch eine Vielzahl von Maßnahmen entsprochen.Hierzu  zählen beispielsweise die· Einrichtung regelmäßiger Aktionstage zu diversen Themen,· Schwerpunktsetzungen in den Bereichen der Prävention,· die Verstärkung uniformierter Fußstreifen,· Einführung uniformierter Mountainbikestreifen,· Einrichtung von Kontaktbeamten auf den Dienststellen,· Einrichtung von Sprechzeiten auf den Polizeidienststellen.    Mit den Ergebnissen der nun gestarteten Bürgerbefragung zu 'Angsträumen in Frankfurt am Main' sollen zunächst die bestehenden Sicherheitskonzepte und polizeilichen Strategien überprüft werden, um sie in der Folge gegebenenfalls stärker an den möglicherweise transparent gewordenen Sicherheitsproblemen und der Erwartungshaltung der Bürgerinnen und Bürger auszurichten.     Sofern die Polizei nicht alleine die beklagte Kriminalitätsfurcht verbessern oder beseitigen kann, werden, wie in der Vergangenheit praktiziert, Lösungsmöglichkeiten im Verbundhandeln mit der Stadt und kommunalen Trägern angestrebt.    Für die Befragungsaktionen wurden folgende Örtlichkeiten/Termine festgelegt:Montag, 17.01.2000, Merianplatz, Dienstag, 18.01.2000, Schweizer Platz/Schweizer Straße, Donnerstag, 20.01.2000, Höchst, Fußgängerzone, Freitag, 21.01.2000, Enkheim, Triebstraße, Montag, 24.01.2000, Leipziger Straße/Kirchplatz.    Die Methodik sieht vor, daß an jeder Befragungsörtlichkeit ca. 60 - 80 Passanten anhand eines vorbereiteten Fragebogens (siehe Anlage) durch Polizeibeamte des zuständigen Polizeireviers interviewt werden.     Eine Auswertung der Fragebogenaktion wird durch das Amt für Statistik, Wahlen und Einwohnerwesen vorgenommen.    Für Polizeipräsident Weiss-Bollandt ist diese Bürgerbefragung seiner Behörde eine lokale Sicherheitsdiagnose und auch Voraussetzung, weitere gezielte Schwerpunktmaßnahmen zur Kriminalitätsbekämpfung und Straftatenverhütung im Sinne der Bürgerinnen und Bürger initiieren zu können. Peter Öhm Kriminaloberrat;2000-01-18 13:25:00;POL-F: 000118 Pressepapier,Teíl 1, Polizeipräsidium Frankfurt am Main;"https://www.presseportal.de/blaulicht/pm/4970/104303
";False;2000
 2. Nachmittagsmeldung zum Polizeibericht vom 09.01.2000;2000-01-09 16:42:00;POL-F: 000109 - 2. Nachmittagsmeldung zum Polizeibericht vom 09.01.2000, Pressestelle Polizei Frankfurt;"https://www.presseportal.de/blaulicht/pm/4970/101945
";False;2000
 Eschborn: Durch Schuß verletzte Person    Heute gegen 14.00 Uhr wurden Rettungsdienste und Polizei von Zeugen davon verständigt, daß in der Unterortstraße eine verletzte Person liegen würde.     Wie die Ermittlungen ergaben, war es vor dem Eingang einer dort befindlichen Spielothek zu einer zunächst verbalen Auseinandersetzung zwischen zwei Männern gekommen. Im Verlauf dieser Auseinandersetzung habe eine der Personen eine Waffe gezogen und einen Schuß in Richtung des Kopfes seines Gegenüber abgegeben. Der Verletzte, ein 28jähriger Jugoslawe, wurde mit einem Rettungswagen in ein Krankenhaus verbracht, wo seine Kopfverletzungen behandelt wurden. Nach dem vorläufigen Kenntnisstand sind die erlittenen Verletzungen nicht schwerer. Der Schuß dürfte aus einer Schreckschußwaffe abgefeuert worden sein. Die Fahndung nach dem Täter wird fortgesetzt. Dieser hatte unmittelbar nach dem Geschehen die Flucht ergriffen.     Der Täter wird beschrieben als etwa 20 Jahre alt und 185 cm groß. Er hatte schwarze, mittellange, gelockte Haare. War bekleidet mit Jeans sowie einer schwarzen Collagejacke mit weißen Ärmeln. (Manfred Füllhardt/-8015) ;2000-01-09 16:42:00;POL-F: 000109 - 2. Nachmittagsmeldung zum Polizeibericht vom 09.01.2000, Pressestelle Polizei Frankfurt;"https://www.presseportal.de/blaulicht/pm/4970/101945
";False;2000
 Nachmittagsmeldung zum Polizeibericht vom 09.01.00    ;2000-01-09 13:43:00;POL-F: 000109 - Nachmittagsmeldung zum Polizeibericht vom 09.01.2000, Pressestelle Polizei Frankfurt;"https://www.presseportal.de/blaulicht/pm/4970/101931
";False;2000
 Frankfurt-Innenstadt: Schaufenster mit roter Farbe beschmiert    Ein Zeuge verständigte am Samstag, den 08.01.2000, gegen 23.50 Uhr, dass 1. Polizeirevier davon, dass die Schaufensterscheiben und die Eingangstüren eines Pelzgeschäftes auf dem Liebfrauenberg mit roter Farbe beschmiert worden seien. Tatsächlich hatten bislang Unbekannte rote Lackfarbe über die Gläser laufen lassen. Außerdem hatten sie an diesem Geschäft noch zwei Aufkleber mit den Worten 'Tiermörder' an der Schaufensterscheibe befestigt.     Später stellte sich dann heraus, dass noch an drei weiteren Pelzgeschäften in gleicher Art Sachbeschädigungen vorgenommen worden waren. Dort wurden jedoch keine Aufkleber angebracht. Die weiteren Tatorte liegen in der Kaiserhofstraße, in der Kleinen Bockenheimer Straße und in der Schillerstraße.     Die Polizei bittet Zeugen, die an den genannten Örtlichkeiten verdächtige Wahrnehmungen gemacht haben, sich mit ihr unter der Telefonnummer 069-7555050 in Verbindung zu setzen. (Manfred Füllhardt/-8015)     ;2000-01-09 13:43:00;POL-F: 000109 - Nachmittagsmeldung zum Polizeibericht vom 09.01.2000, Pressestelle Polizei Frankfurt;"https://www.presseportal.de/blaulicht/pm/4970/101931
";False;2000
 2. Ergänzung zum Polizeibericht vom 27.02.2000     ;2000-02-27 11:54:00;POL-F: 000227 - 2. Ergänzung zur Presseinformation Polizei Frankfurt am Main, Pressestelle.;"https://www.presseportal.de/blaulicht/pm/4970/116158
";False;2000
