Hauptartikel;Timestamp;Ueberschrift;Link;Old;Year
 Am späten Dienstagabend gegen 22.30 Uhr haben  zwei unbekannte Männer einen Supermarkt in der Triebstraße überfallen und rund 1.500 Euro erbeutet. Nach der Tat flüchteten die  mutmaßlichen Räuber mit dem Pkw einer Angestellten.    Nach bisherigen Erkenntnissen haben die unbekannten Räuber einer  52-jährigen Angestellten nach Geschäftsschluss aufgelauert und sie in den Markt zurückgedrängt. Mit Schusswaffen bedroht, wurde sie zur  Herausgabe des Geldes gezwungen. Danach ließen sie die Angestellte  gefesselt im Marktbüro zurück.    Die Täter flüchteten über den Haupteingang des Supermarktes und  fuhren mit dem Pkw in unbekannte Richtung davon. Eine sofort  eingeleitete Fahndung verlief bisher erfolglos.    Bei dem Pkw der Angestellten handelt es sich um einen silbernen  Subaru Impreza mit dem amtlichen Kennzeichen FB - MH 659. Das  Fahrzeug ist bisher nicht wieder aufgetaucht und wird eventuell noch  von den Tätern benutzt.    Die beiden Räuber werden als etwa 1,80 m groß und mit normaler  Figur beschrieben. Einer der mutmaßlichen Räuber trug goldene  Nike-Sportschuhe. Sie sprachen mit ausländischem Akzent.    (André Sturmeit, Telefon 069 - 755 82112) ;2009-01-28 11:45:00;POL-F: 090128 - 0107 Bergen-Enkheim: Supermarkt überfallen - Mit Pkw der Angestellten geflüchtet;"https://www.presseportal.de/blaulicht/pm/4970/1342843
";False;2009
" Ein unbekannter Täter hat am 24.01.2009, gegen  05.00 Uhr, einen Absperrpfosten auf der Straßburger Strasse abgelegt  und damit einen ""gefährlichen Eingriff in den Straßenverkehr""  begangen.    Der ca. 120 cm lange und verzinkte Pfosten lag auf der Straßburger Strasse in Richtung Lyoner Strasse. Ein dort entlang fahrender Pkw  konnte das Hindernis nicht rechtzeitig wahrnehmen und fuhr darüber,  worauf sein rechter Vorderreifen beschädigt wurde.    Zeugen die das Ablegen des Pfostens beobachtet haben oder einen  solchen Pfosten nebst schwarzem Vorhängeschloss vermissen, werden  gebeten sich mit dem 10. Polizeirevier unter 069/ 755- 11000 in  Verbindung zu setzen.    (Alexander Löhr, 069/ 755- 82117) ";2009-01-28 11:44:00;POL-F: 090128 - 0106 Niederrad: Absperrpfosten verursacht Sachschaden an Pkw;"https://www.presseportal.de/blaulicht/pm/4970/1342841
";False;2009
 Ein 46-jähriger Pole ist am Nachmittag gegen  15.50 Uhr bei einem schweren Verkehrsunfall auf der Hanauer  Landstraße tödlich verletzt worden. Nach Zeugenangaben stieg der Mann an einer Straßenbahnhaltestelle wenige Meter vor einem regulären  Überweg über ein Absperrgitter. Der Mann, der bereits ein Gipsbein  hatte und mit Krücken unterwegs war, ist vermutlich mit seinen  Krücken ins Straucheln geraten und direkt auf die Straße gestürzt.    Der sofort von Zeugen alarmierte Notarzt konnte nach kurzer Zeit  nur noch den Tod des am Kopf verletzten Mannes feststellen. Der 42-jährige Lkw-Fahrer blieb unverletzt. Während der  Rettungsmaßnahmen und der Unfallaufnahme musste die Hanauer  Landstraße zwischen der Obermainanlage und der Uhlandstraße voll  gesperrt werden. Es kam zu erheblichen Behinderungen.    (André Sturmeit, Telefon 069 - 755 82112)    ;2009-01-27 17:30:00;POL-F: 090127 - 0105 Ostend:  Tödlicher Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/1342551
";False;2009
 Eine 39 jährige Frankfurterin war am gestrigen  Montagabend gegen 19:10 Uhr mit der Straßenbahnlinie 11 auf dem Weg  in Richtung Fechenheim. Ihren mitgeführten Rucksack hatte sie auf den Sitzplatz neben sich  deponiert und hielt ihn mit beiden Händen fest.    An der Haltestelle Mönchhofstrasse stieg ein ca. 16 bis 22 Jahre  alter Mann in die dort wartende Straßenbahn. Er ging auf die Frau zu, versuchte ihr den Rucksack zu entreißen, was zuerst misslang. Der  unbekannte Täter war der Frau aber körperlich überlegen, so dass er  ihr den Rucksack letztendlich entwenden konnte. Er verließ die  Straßenbahn noch an der Haltestelle Mönchhofstrasse, bevor diese ihre Fahrt fortsetzte.    Der Täter wird folgendermaßen beschrieben: Er ist männlich, ca. 16 bis 22 Jahre alt und vermutlich Deutscher.  Laut Aussage der Geschädigten soll er ungefähr 165cm bis 170 cm groß  gewesen sein. Bei der Tatausführung trug er eine dunkle Jacke und  blaue Jeans, zusätzlich hatte er noch eine Baseballmütze auf dem  Kopf. Im Anschluss an die Tat flüchtete er in die Sondershausener  Strasse.    Zeugen die die Tat beobachtet haben, werden gebeten sich mit dem  Kriminaldauerdienst unter 069/ 755- 53111 oder dem Kommissariat 14  unter 069/ 755- 51408 in Verbindung zu setzen.    (Alexander Löhr, 069/ 755- 82117)    ;2009-01-27 11:59:00;POL-F: 090127 -  0104  Gallusviertel: Raub in Straßenbahn;"https://www.presseportal.de/blaulicht/pm/4970/1342201
";False;2009
 Am Montag, den 26. Januar 2009, gegen 15.35 Uhr, befuhr eine 49-jährige Frau aus Rodgau mit ihrem Pkw der Marke KIA  die Hanauer Landstraße, von Fechenheim kommend in Richtung  Innenstadt. In Höhe der Hausnummer 197 beabsichtigte die Fahrerin des KIA mit  ihrem Wagen zu wenden. Dabei kollidierte sie mit der Straßenbahn der  Linie 11, die ebenfalls in Richtung Stadtmitte unterwegs war. Der  56-jährige Führer der Straßenbahn konnte trotz einer sofort  eingeleiteten Vollbremsung den Zusammenprall nicht mehr vermeiden.  Fahrer und Fahrgäste der Straßenbahn blieben unverletzt. An dem Pkw wurde die Fahrerseite stark eingedrückt und die 49-Jährige eingeklemmt. Sie musste durch die Feuerwehr befreit werden und kam  anschließend in ein Krankenhaus, wo sie stationär aufgenommen wurde. An dem KIA entstand wirtschaftlicher Totalschaden. (Manfred Füllhardt, 069-75582116)    ;2009-01-27 11:56:00;POL-F: 090127 - 0103  Frankfurt-Ostend: Schwerer Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/1342194
";False;2009
 Bei einem Raubüberfall gestern Abend gegen 18.15 Uhr  auf eine Postagentur in der Mertonpassage (Lurgiallee)  erbeuteten zwei unbekannte Männer mehrere zehntausend Euro.    Die maskierten Täter erschienen in der in einem Schreibwarenladen  angegliederten Postfiliale und bedrohten die beiden anwesenden  Mitarbeiter (18 und 25) mit einer Schusswaffe. Aus einem Tresor und  der Ladenkasse mussten die Angestellten das Geld in eine Plastiktüte  stecken. Danach wurden sie in einen Toilettenraum eingesperrt. Die  Räuber flüchteten in unbekannte Richtung.    Die Täter werden wie folgt beschrieben:    Beide sollen Südländer und etwa 18 Jahre alt sein. Sie sprachen  Deutsch mit ausländischem Akzent und werden weiter als ungefähr 1,70  bis 1,80 groß beschrieben. Die Bekleidung soll schwarz gewesen sein.  Einer der Täter benutzte eine Schusswaffe.    (André Sturmeit, Telefon 069 - 755 82112)    ;2009-01-27 11:54:00;POL-F: 090127 - 0102 Riedberg:  Postagentur überfallen;"https://www.presseportal.de/blaulicht/pm/4970/1342190
";False;2009
 Zu einem Unfall mit insgesamt sechs Fahrzeugen  kam es heute auf der BAB 661 in Höhe der Anschlussstelle Friedberger  Landstrasse.    Eine 52 jährige Pkw Führerin wollte gegen 10.15 Uhr auf die BAB  661 in Fahrtrichtung Egelsbach auffahren. Es gelang ihr nicht vom  Beschleunigungsstreifen auf die Hauptfahrbahn zu wechseln, so dass  sie am Ende des Beschleunigungsstreifens anhielt. Hier ragte sie zum  Teil auf die Hauptfahrbahn, wodurch die dortigen Fahrzeuge zum  Ausweichen bzw. Bremsen gezwungen wurden.    Insgesamt fünf weitere Fahrzeuge, darunter zwei Lkw, erkannten die Verkehrssituation nicht rechtzeitig und kollidierten miteinander.  Dabei wurden drei Personen leicht verletzt und es entstand ein  Sachschaden in Höhe von ca. 35.000 EUR    In Folge der Unfallaufnahme kam es zu Verkehrsbehinderungen. (Alexander Löhr, 069-75582117)    ;2009-01-26 17:17:00;POL-F: 090126 - 0101 Bundesautobahn A 661, Anschlussstelle Friedberger Landstrasse - Unfall mit sechs beteiligten Fahrzeugen;"https://www.presseportal.de/blaulicht/pm/4970/1341841
";False;2009
 In den heutigen Morgenstunden entdeckten  Mitarbeiter eines Versandhauses Löcher im Treppenhaus des  Firmengebäudes in der Adam-Opel-Strasse.    Unbekannte Täter hatten zwischen Freitagnachmittag und heute  Morgen mit einem Kleinkalibergewehr zwei Löcher in die Glasscheiben  geschossen.    Wahrscheinlich erfolgte die Schussabgabe von einem Brachgelände  vor oder aus dem Hochhaus in der Adam-Opel-Strasse 24.    Zeugen, die die Tat beobachtet haben, mögen sich bitte mit dem 7.  Polizeirevier in Fechenheim unter der Telefonnummer 069-75510700 in  Verbindung setzen. (Alexander Löhr, 069-75582117)    ;2009-01-26 13:54:00;POL-F: 090126 - 0100 Frankfurt-Fechenheim: Schüsse auf Geschäftshaus;"https://www.presseportal.de/blaulicht/pm/4970/1341589
";False;2009
 Am 23. Januar 2009, gegen 16.25 Uhr,  kontrollierten Polizeibeamte im Bereich der Hanauer Landstraße zwei  Männer, die aufgrund ihres Verhaltens als Dealer eingestuft wurden. Bei den Personen handelt es sich um einen 29-Jährigen aus dem  ehemaligen Jugoslawien, der drei Plomben mit je 5 Gramm Heroin mit  sich führte und einem 26-jährigen wohnsitzlosen Mazedonier, der eine Plombe mit ca. 1 Gramm Heroin und 1.705 EUR dabei hatte. Bei der Wohnungsdurchsuchung des 29-Jährigen wurde noch ein  25-jähriger Mazedonier  ohne festen Wohnsitz angetroffen und  ebenfalls vorläufig festgenommen. In der Wohnung fand man 692 Gramm Heroin. Die beiden wohnsitzlosen  Männer gaben nun an, gemeinsam in einem Hotel in Eschborn zu wohnen.  Hier konnten dem Beschuldigten auch zwei Zimmer zugeordnet werden, in denen man nochmals 3 Gramm Heroin und Dealerutensilien fand.    Während der Ermittlungen tauchte  noch ein 20-jähriger  wohnsitzloser Mazedonier auf, der ebenfalls festgenommen wurde. Er  hatte 7.625 EUR im Besitz.    Bei allen Beteiligten stellte man insgesamt 14 Handys sicher.    Die vier Männer wurden dem Haftrichter vorgeführt und von ihm in  U-Haft genommen. Die Ermittlungen dauern an. (Franz Winkler, 069-75582114)    ;2009-01-26 12:36:00;POL-F: 090126 - 0099 Frankfurt-Ostend: Festnahmen nach Sicherstellung von Heroin;"https://www.presseportal.de/blaulicht/pm/4970/1341470
";False;2009
" Teuer zu Stehen kam eine Seniorin aus dem  Hühnerweg der Besuch eines ""Mitarbeiters der Stadtwerke"" am 22.  Januar 2009. Der Mann passte die Frau vor ihrer Hauseingangstüre ab und gab vor,  die Steckdosen in ihrer Wohnung kontrollieren zu müssen. Daraufhin  ließ ihn die alte Frau ein. In der Wohnung sah sich der angebliche  Stadtwerker um und ließ sich unter dem Vorwand, ihn ebenfalls  überprüfen zu müssen, auch einen Schranktresor öffnen. Wenig später - nach einer ausgiebigen Überprüfung - verließ er wieder die Wohnung. Als die Seniorin dann am 24. Januar 2009 ausgehen und dafür Schmuck  anlegen wollte, stellte sie den Verlust von 1.700 EUR Bargeld und  Schmuck im Wert von etwa 10.000 EUR fest. Beides hatte sie in dem  ""überprüften"" Tresor gelagert.    Der Stadtwerker soll etwa 180 cm groß und schlank gewesen sein.  Bekleidet war er mit einem braunen Mantel. (Manfred Vonhausen, 069-75582113)    ";2009-01-26 10:27:00;POL-F: 090126 - 0098 Frankfurt-Sachsenhausen: 87-Jährige wird Opfer eines Trickdiebes;"https://www.presseportal.de/blaulicht/pm/4970/1341257
";False;2009
 Am gestrigen Sonntagabend gegen 20.40 Uhr  stellte den Besitzer eines Hauses in der Stettenstrasse Gasgeruch in  seinem Anwesen fest.    Durch die alarmierte Feuerwehr wurde ein defekter Gasherd  festgestellt. Daraufhin wurde der Herd durch den Entstördienst vom  Netz genommen und der Gasanschluss verplombt.    Die Anwohner der beiden Nachbarhäuser konnten daraufhin wieder in  ihre Wohnungen, nachdem sie zu Beginn der Einsatzmaßnahmen von der  Polizei evakuiert worden waren. (Alexander Löhr, 069-75582117)    ;2009-01-26 10:27:00;POL-F: 090126 - 0097 Frankfurt-Nordend: Gasaustritt in Wohnhaus;"https://www.presseportal.de/blaulicht/pm/4970/1341256
";False;2009
 Überhitzte Spraydosen, die über einem laufenden  Heizlüfter abgestellt waren, sind scheinbar die Ursache für einen  Wohnungsbrand in der Staufenstraße. Das Feuer wurde von mehreren  Zeugen dem Notruf in der vergangenen Nacht gegen 00.30 Uhr gemeldet.  Durch die Explosion wurden Wand und Decke des Badezimmers teilweise  in Brand gesetzt.    Der 54-jährige Mieter der Wohnung erlitt eine Rauchvergiftung und  wurde in einem Krankenhaus stationär aufgenommen.    Es entstand ein Sachschaden von etwa 3.000 EUR. (André Sturmeit, 069-75582112)    ;2009-01-26 10:26:00;POL-F: 090126 - 0096 Frankfurt-Westend:  Spraydosen über Heizlüfter explodiert;"https://www.presseportal.de/blaulicht/pm/4970/1341254
";False;2009
