Hauptartikel;Timestamp;Ueberschrift;Link;Old;Year
 Laut Anzeige eines 42jährigen Mannes aus  Offenbach befand er sich am  30. Januar 2002 gegen 22.45 Uhr in der  U-Bahn (Linie zur Zeit nicht  bekannt). Nach seinen Angaben saßen  ihm mehrere Jugendliche  gegenüber, die rauchten. Der Offenbacher  wies nun auf das bestehende  Rauchverbot hin, worauf einer der  Männer aufstand, ihn anschrie und  ihm dann ohne Vorwarnung mit der  Hand die Brille vom Gesicht schlug.  Danach erhielt er mit der Faust  einen Schlag auf die Nase. Er erlitt  hierbei eine blutende  Verletzung, die eine ambulante Versorgung im  Nordwestkrankenhaus  erforderlich machte. Die Personengruppe konnte  durch die  verständigte Polizei angetroffen werden. Bei den  Beschuldigten  handelt es sich um vier Männer im Alter zwischen 17 und  22 Jahren.  Aufgrund ihres alkoholisierten Zustandes konnte bisher  noch keine  Vernehmung durchgeführt werden. Die Ermittlungen dauern  an. (Franz  Winkler/-8016).     ;2002-01-31 15:38:00;POL-F: 020131 - 0127    Eschersheim:  Körperverletzung in der U-Bahn.;"https://www.presseportal.de/blaulicht/pm/4970/320443
";False;2002
 Gestern (30.01.2002) gegen 20.15 Uhr wurde ein  Lebensmittelmarkt in  der Weberstraße von einem bisher unbekannten  Mann überfallen. Vier  Angestellte des Marktes hatten zu dieser Zeit  bereits die  Geschäftsräume verlassen und auch die Ausgangstür  verschlossen, als  ein Mann auf sie zukam, sie mit einer dunklen  Pistole bedrohte und  aufforderte, wieder in den Markt  zurückzugehen. Während sich einer  der Angestellten auf den Boden  legen mußte, wurden die anderen dazu  gezwungen, Bargeld aus den  Geschäftsräumen zu holen. Der Täter raubte  dann einen Bargeldbetrag  von etwa 8.000 Euro und flüchtete in  Richtung Schwarzburgstraße.  Eine sofort eingeleitete Fahndung verlief  bisher ohne Erfolg.     Der Räuber wird wie folgt beschrieben: etwa 1,70 m groß, 18 bis 22  Jahre alt, breites Gesicht, schlanke  Figur. Zur Tatzeit trug er  eine braune, hüftlange Lederjacke, eine  dunkle Hose und schwarze  Lederstiefel. Unmittelbar vor der Tat  maskierte er sich mit einer  schwarzen Sturmhaube. Bei ihm könnte es  sich um einen Südländer  gehandelt haben.     Hinweise auf diese Person bitte an die Polizei in Frankfurt unter  den  Telefonnummern 069/755-5121 oder 755-5050  (Kriminaldauerdienst).  (Franz Winkler/-8016).     ;2002-01-31 14:06:00;POL-F: 020131 - 0126    Nordend:  Bewaffneter Raubüberfall auf Supermarkt.;"https://www.presseportal.de/blaulicht/pm/4970/320396
";False;2002
 Beamte des 4. Reviers nahmen am Mittwoch  nachmittag in einer  Wechselstube am Frankfurter Hauptbahnhof einen  34jährigen Jugoslawen  vorläufig fest. Er hatte zuvor versucht,  zwanzig gefälschte  American-Express-Traveller-Schecks à 100  US-Dollar einzutauschen. Das  Personal, das die Fälschungen  erkannte, verständigte das Revier. Der  wohnsitzlose Tatverdächtige  wurde an die Kriminalpolizei überstellt.  Er verweigerte alle  Angaben zur Sache.    Die Ermittlungen dauern an. (Manfred  Feist/-8012).     ;2002-01-31 13:56:00;POL-F: 020131 - 0125     Bahnhofsgebiet:  Scheckfälscher gefaßt.;"https://www.presseportal.de/blaulicht/pm/4970/320380
";False;2002
 Ein bislang unbekannter Täter hatte am  Donnerstag morgen gegen 0.30  Uhr in der Düsseldorfer Straße einen  42jährigen Heidelberger  überfallen und ausgeraubt. Der 42jährige  war zu Fuß auf dem Weg in  Richtung Hauptbahnhof, als er plötzlich  von einem jüngeren Mann  angegriffen wurde. Der Täter,  möglicherweise ein Nordafrikaner,  schlug den Heidelberger nieder,  durchsuchte seine Taschen und  entwendete die Geldbörse mit rund 80  Euro Bargeld. Anschließend  flüchtete der Räuber in unbekannte  Richtung. Der Überfallene zog sich  durch den Angriff eine  Schwellung und eine Schürfwunde über seinem  rechten Auge zu.   Fahndungsmaßnahmen nach dem Straßenräuber verliefen bislang ohne   Erfolg. (Manfred Feist/-8012).     ;2002-01-31 13:50:00;POL-F: 020131 - 0124    Bahnhofsgebiet:  Raub einer Geldbörse.;"https://www.presseportal.de/blaulicht/pm/4970/320368
";False;2002
 Durch Verkehrskräfte in der Stadt und auf den  Autobahnen rund um  Frankfurt am Main wurden am gestrigen Tag bis in  die heutigen frühen  Morgenstunden mobile Verkehrskontrollen  hinsichtlich Drogen und  Alkohol durchgeführt. Bei 14  Kontrollstellen, davon eine auf der A  661 und eine weitere auf der  A 66, wurden insgesamt 1.025 Fahrzeuge  angehalten und deren Fahrer  überprüft. 71 Alkoholtests wurden  durchgeführt, die überwiegend  negativ verliefen. Bei sechs Fahrern  wurde eine Blutentnahme wegen  Trunkenheit angeordnet, bei sechs  anderen wegen des Verdachts des  Drogenkonsums. Dabei konnten 2 g  Haschisch und ca. 3 g Marihuana  sichergestellt werden. Als Konsequenz  daraus erfolgte die  Einbehaltung von vier Führerscheinen und die  vorläufige  Sicherstellung von fünf Fahrzeugschlüsseln. Entsprechende  Straf-  bzw. Ordnungswidrigkeitsverfahren werden nach dem Vorliegen  der  schriftlichen Blutanalyseergebnisse eingeleitet.      Am 25 Fahrzeugen  stellten die Beamten kleinere technische Mängel  fest, 16 Fahrer  hatten die erforderlichen Fahrzeugpapiere nicht  dabei. Deshalb  wurden an diesem Tage Verwarnungsgelder in Höhe von  750 Euro  eingenommen. Auch konnten Haftbefehle gegen zwei Männer  vollstreckt  werden, die zur Strafvollstreckung wegen Verstößen gegen  das  Asylverfahrens- bzw. Ausländergesetz verurteilt waren. Die Polizei  weist alle Verkehrsteilnehmer nochmals ausdrücklich  darauf hin, daß  die Verkehrskontrollen bis einschließlich  Aschermittwoch intensiv  fortgesetzt werden. (Jürgen Linker/-8012).    ;2002-01-31 13:42:00;"POL-F: 020131 - 0123    Frankfurt:  Ergebnisse anläßlich des Landesaktionstages "" Alkohol und Drogen im Straßenverkehr"".";"https://www.presseportal.de/blaulicht/pm/4970/320361
";False;2002
 Zwei angebliche Kriminalbeamte, die sich unter  dem Vorwand, es wäre  eingebrochen worden, gestern gegen 12.10 Uhr  Zutritt zur Wohnung  einer 87jährigen Frau in der Beethovenstraße  verschafften, erbeuteten  dort Schmuck im Gesamtwert von etwa 10.000  Euro. Die beiden Männer  hielten der Frau eine kleine Karte vor und  gaben an, die Wohnung in  Augenschein nehmen zu wollen. Im  Wohnzimmer verwickelten sie die Frau  in ein Gespräch, während einer  der Unbekannten offensichtlich den  Schmuck aus dem Schlafzimmer  sowie den Wohnungsschlüssel aus dem  Flurbereich entwendete. Zuvor  hatten sie sich das Versteck zeigen und  beschreiben lassen. Nach  Verlassen der Wohnung stellte die Frau den  Diebstahl fest und  verständigte die Polizei. Unter dem Diebesgut  befindet sich ein  Einkaräter-Goldring, zwei massive Goldarmbänder  sowie ein  Schlüsselbund mit den Haus- und Wohnungsschlüsseln.     Die Beschuldigten werden wie folgt beschrieben:  30 bis 35 Jahre  alt, ca. 1,80 m groß, kurzes, dunkles Haar. Sie  sprachen Deutsch  und waren gut bürgerlich gekleidet.     Hinweise auf die Männer bitte an die Polizei in Frankfurt unter den   Telefonnummern 069/755-5248 oder 069/755-5050. (Franz  Winkler/-8016).     ;2002-01-31 13:41:00;POL-F: 020131 - 0122    Westend:  Auftreten falscher Kriminalbeamter.;"https://www.presseportal.de/blaulicht/pm/4970/320360
";False;2002
 Unbekannte Täter sind offensichtlich seit  einigen Tagen im  Rhein-Main-Gebiet damit beschäftigt, hochwertige  Geländewagen zu  stehlen.  Wie das Fachkommissariat für  Pkw-Diebstähle des Polizeipräsidiums  Frankfurt am Main mitteilt,  wurden seit dem 26. Januar 2002 vier  Fahrzeuge des Typs Toyota  Landcruiser trotz vorhandener  Wegfahrsperren gestohlen. In einem  Fall blieb es beim Versuch. Der erste bekannte  Diebstahl trat am  26. Januar 2002 in Hanau auf,  ein weiterer am 27. Januar in der  Bornemannstraße in  Frankfurt-Sachsenhausen. Bereits am  darauffolgenden Tag wurde  wiederum ein derartiges Fahrzeug in  Offenbach gestohlen, am 29.  Januar erneut in Frankfurt, in der  Westendstraße. Der letzte bekannte  Fall aus der Holbeinstraße in  Sachsenhausen vom 30. Januar blieb  allerdings im Versuchsstadium  stecken. Jeder gestohlene Geländewagen hat einen Wert von ca. 61.000  Euro. Die mit den Pkw-Diebstählen betrauten Ermittler vermuten, daß  das  hochspezialisierte Täterklientel aus dem osteuropäischen Raum  stammt.  Auch dürften die Fahrzeuge in diese Länder verschoben  werden. Die  Ermittlungen dauern an. (Jürgen Linker/-8012).     ;2002-01-31 13:27:00;POL-F: 020131 - 0121    Sachsenhausen:  Warnung vor Geländewagendieben.;"https://www.presseportal.de/blaulicht/pm/4970/320352
";False;2002
" Gestern vormittag gegen 09.45 Uhr befuhr eine  Zivilstreife des 9.  Polizeireviers die Oppenheimer Landstraße im  Stadtteil Sachsenhausen.  Vor einer Schule fiel den Beamten ein mit  vier jungen Leuten    besetzter Audi A 8 im Wert von rund 50.000 Euro  auf. Bei der  Überprüfung stellte sich heraus, daß der Pkw in der  Nacht zum  28.01.2002 vom Gelände einer Autovermietung in Bad  Homburg gestohlen  worden war. Die bis dahin unbekannten Täter  hatten offensichtlich  drei Fahrzeugschlüssel aus einem von außen  zugänglichen Behältnis der  Firma geangelt und sich für die  Schlüssel des A 8 entschieden. Die  beiden anderen Schlüssel legten  sie auf einer Fensterbank am Tatort  ab und vermerkten noch auf  einem Schlüsselanhänger die Worte ""Seht  her!"". Der Verlust des  Fahrzeuges fiel den Firmenverantwortlichen erst bei  der Nachfrage  durch die Polizei auf. Das Fahrzeug wurde sichergestellt und wieder  der Verleihfirma  übergeben. Gegen die vier Schüler aus Frankfurt  und Bad Soden im  Alter zwischen 15 und 17 Jahren ist   Zwischenzeitlich ein Strafverfahren wegen des Verdachts des   Pkw-Diebstahls  eingeleitet worden. Gegen den 16jährigen Lenker  wurde  der Tatbestand noch um das Delikt des Fahrens ohne  Fahrerlaubnis  erweitert. Nach ihren Vernehmungen und einer  erkennungsdienstlichen  Behandlung wurden die Jungs ihren Eltern  zugeführt. (Jürgen  Linker/-8012).     ";2002-01-31 13:26:00;POL-F: 020131 - 0120    Sachsenhausen:  Jugendliche Pkw-Diebe festgenommen.;"https://www.presseportal.de/blaulicht/pm/4970/320351
";False;2002
 Am heutigen Mittwoch, dem 30. Januar 2002,  gegen 12.20 Uhr betrat ein  bislang unbekannter Täter die Filiale  der Frankfurter Sparkasse in  der Habsburgerallee. Mit der Hand in  der Tasche bedrohte er den dort anwesenden Kassierer  und erreichte  so die Herausgabe von rund 2.000 Euro.  Anschließend verließ er die  Filiale. In der Nähe, an einer  Bushaltestelle, explodierte das der  Beute beigefügte Security-Pack. Es ist davon auszugehen, daß  zumindest die Kleidung, möglicherweise  auch Hautpartien des Täters,  rötlich verfärbt sind.     Der Täter, der unmaskiert auftrat, war etwa 35 bis 40 Jahre alt, ca.   180 cm groß und sprach akzentfreies Deutsch. Hagere Gestalt,   dunkelblonde, kurze Haare. Trug eine Brille mit Goldrand, eine  helle,  moosgrüne Jacke sowie ein helles Hemd.     Der Meldung ist ein Bild des Täters beigefügt, das von der   Raumüberwachungsanlage gefertigt wurde.     Sachdienliche Hinweise zu dem Täter erbittet die Frankfurter Polizei   unter den Telefonnummern 069/755-5050 bzw. 755-5128.     Das Bild kann abgerufen werden unter   http://www.newsaktuell.de/polizeipresse/ E-Mail-Adressaten bitte als  Kennwort die eigene E-Mail-Adresse, Ots-Benutzer bitte als Kennwort  polizei_frankfurt@newsaktuell.de  eingeben. (Manfred  Füllhardt/-8015).     ;2002-01-30 16:24:00;POL-F: 020130 - 0119    Ostend:  Bankraub.;"https://www.presseportal.de/blaulicht/pm/4970/320075
";False;2002
 In Abwesenheit der Wohnungsmieter kam es am 30.  Januar 2002 gegen  11.15 Uhr zu einem Brand in einer Wohnung in der  Hafenstraße. Durch das Feuer entstand ein Sachschaden in Höhe von  etwa 15.000  Euro. Zeugen hatten Rauchentwicklung bemerkt und die  Rettungskräfte  alarmiert. Vermutliche Ursache des Brandes könnte  ein technischer  Defekt in der Verkabelung des Verteilerkastens im  Flur gewesen sein.  Die Brandursachenermittlung dauert an. Personen  wurden durch das  Feuer nicht verletzt. (Manfred Füllhardt/-8015).     ;2002-01-30 15:44:00;POL-F: 020130 - 0118    Gutleutviertel:  Wohnungsbrand.;"https://www.presseportal.de/blaulicht/pm/4970/320058
";False;2002
