Hauptartikel;Timestamp;Ueberschrift;Link;Old;Year
 Erlangte Hinweise aus durchgeführten Ermittlungen führten die hiesigen Drogenfahnder am Sonntag, den 27. Januar zu einer Wohnung in einem Mehrparteienhaus im Hainer Weg. Aus der Wohnung eines dort wohnenden 46-jährgen Mannes sollte demnach Rauschgift verkauft werden. Tatsächlich konnten an diesem Tag zwei Käufer festgestellt werden, die nach Verlassen der Wohnung Marihuana bei sich trugen. Gegen 15.25 Uhr wurde nach Rücksprache mit der Staatsanwaltschaft und einem erlassenen Durchsuchungsbefehl die Wohnung des 46-Jährigen betreten. Hier konnten dann insgesamt 587,5 Gramm Marihuana, 10,4 Gramm Kokain, eine Schreckschusswaffe und verschiedene andere Dinge vorgefunden und sichergestellt werden. Der 46-Jährige wurde festgenommen, die Ermittlungen in der Sache dauern an. (Manfred Füllhardt, 069-75582116)  ;2013-01-28 11:43:00;POL-F: 130128 - 94 Frankfurt-Sachsenhausen: Festnahmen auf der Drogenszene;"https://www.presseportal.de/blaulicht/pm/4970/2405374
";False;2013
" 1.450.- Euro ""kostete"" einen 56-Jährigen die Kontrolle durch einen ""Polizeibeamten"". Dieser hatte den Mann gestern Abend, kurz vor 19.00 Uhr, vor einem Hotel in der Moselstraße angesprochen, sich als Polizist ausgegeben und ihn anschließend kontrolliert. Danach stellte der Kontrollierte den Verlust seines Bargeldes fest. Den Polizisten beschreibt er als Mitte 40 und ca. 170 cm groß. Fahndungsmaßnahmen verliefen erfolglos. (Manfred Vonhausen, Tel. 069/755-82113)  ";2013-01-28 11:42:00;POL-F: 130128 - 93 Bahnhofsviertel: Trickdiebstahl durch falschen Polizeibeamten;"https://www.presseportal.de/blaulicht/pm/4970/2405373
";False;2013
 Einen teuren Ausflug in einen Gourmet-Imbiss in der Münchener Straße leisteten sich gestern Nachmittag drei Männer im Alter von 35 - 38 Jahren. Das Trio verspürte Hunger und wollte diesen in besagtem Imbiss stillen. Als die drei gegen 16.00 Uhr mit dem speisen fertig waren, bemerkte einer von ihnen den Verlust von 800.- Euro Bargeld, die ihm offenbar jemand in dem Lokal entwendet hatte. Die Ermittlungen dauern an. (Manfred Vonhausen, Tel. 069/755-82113)  ;2013-01-28 11:41:00;POL-F: 130128 - 92 Bahnhofsviertel: Trickdiebstahl;"https://www.presseportal.de/blaulicht/pm/4970/2405371
";False;2013
 Richtiges Pech hatte ein 39 Jahre alter Taxifahrer, dem gestern Morgen bislang unbekannte Täter neben seinem I-Phone noch die Einnahmen (200.- Euro) wegnahmen und ihm zu allem Überfluss auch noch das Nasenbein brachen. Der 39-Jährige hatte nach eigenem Bekunden gegen 06.00 Uhr am Baseler Platz eine junge Frau aufgenommen, die in die Sandäckerstraße wollte. Dort angekommen, rissen plötzlich und unerwartet zwei Unbekannte die Fahrer- und Beifahrertüre auf und schlugen sofort auf ihn ein. Zwar gelang ihm noch die Flucht aus seinem Fahrzeug, sie endete aber in der Elektronstraße abrupt. Hier hatten ihn seine Peiniger eingeholt und durchsuchten ihn nun nach Geld. Letztlich verschwanden die beiden mit seinem I-Phone und dem Bargeld. Als der 39-Jährige wieder zu seinem Fahrzeug kam musste er feststellen, dass die junge Dame ebenfalls verschwunden war - ohne die Fahrt zu bezahlen. Die beiden Räuber werden als Anfang 20 und ca. 175 cm groß beschrieben. Fahndungsmaßnahmen verliefen erfolglos. Die Ermittlungen dauern an. (Manfred Vonhausen, Tel. 069/755-82113)  ;2013-01-28 11:40:00;POL-F: 130128 - 91 Griesheim: Taxifahrer überfallen;"https://www.presseportal.de/blaulicht/pm/4970/2405368
";False;2013
 Zeugen meldeten am Samstag, den 26. Januar 2013, gegen 21.15 Uhr, den Diebstahl eines Pkw der Marke Honda CRV im Nordring in Bergen-Enkheim und verständigten die Polizei. Der gestohlene Wagen konnte später im Rahmen der Fahndung auf der Bundesautobahn A5 in Fahrtrichtung Norden aufgenommen und verfolgt werden. Einem ersten Anhalteversuch in Höhe der Raststätte Wetterau konnte sich der Flüchtende mit hoher Geschwindigkeit entziehen. Den eingesetzten Kräften gelang es jedoch, den Fahrer des Honda nördlich des Gambacher Kreuzes zu stellen und festzunehmen. Bei ihm handelt es sich um einen 19-jährigen wohnsitzlosen Mann. Zum gleichen Zeitpunkt hatten Beamte des 6. Polizeirevieres in der Hallgartenstraße einen gestohlenen Honda CRV festgestellt und den Halter verständigt. Dieser hatte den Diebstahl seines Wagens, den er vor Tagen in der Wetteraustraße geparkt hatte,  noch nicht bemerkt. Ob zwischen den beiden Diebstählen ein Zusammenhang besteht in Gegenstand der laufenden Ermittlungen. (Manfred Füllhardt, 069-75582116)  ;2013-01-27 12:52:00;POL-F: 130127 - 90 Frankfurt: Festnahme nach Pkw-Diebstahl;"https://www.presseportal.de/blaulicht/pm/4970/2405021
";False;2013
 Ein 49-jähriger Lkw-Fahrer aus Nürnberg fuhr am Freitag, den 25. Januar 2013, gegen 21.25 Uhr, nach einer kurzen Pause vom Parkplatz Stadtwald mit seinem Lkw der Marke Mercedes Actros auf die A3 in Richtung Würzburg auf. Dabei verlor er auf der rechten Fahrspur der Hauptfahrbahn eine Metallstütze des Wechselaufbaues. Nachfolgend fuhren noch 14 Verkehrsteilnehmer mit ihrem Fahrzeugen (Pkw und Lkw) über die Metallstütze und beschädigten sich die Autos vorwiegend an Reifen und im Unterbodenbereich. Der dabei entstandene Sachschaden beziffert sich auf etwa 12.000 EUR. Die Ausfahrt Frankfurt-Süd musste gesperrt werden, da sich dort viele der geschädigten Personen aufhielten und ein Lkw die Fahrbahn blockierte. Der Verkehr musste bis gegen 23.05 Uhr umgeleitet werden. (Manfred Füllhardt, 069-75582116)  ;2013-01-27 12:52:00;POL-F: 130127 - 89 Bundesautobahn A3: Lkw verliert Metallstütze des Wechselaufbaues;"https://www.presseportal.de/blaulicht/pm/4970/2405020
";False;2013
 Am Freitag, den 25. Januar 2013, gegen 19.45 Uhr, befuhren ein 38-jähriger Frankfurter mit seinem VW Phaeton, ein 22-jähriger Frankfurter mit seinem Opel Combo, ein 57-jähriger Frankfurter mit seinem 5er BMW, ein 32-jähriger Frankfurter mit seinem Mercedes C220 und ein 27-jähriger Rüsselsheimer mit seinem Taxi, einem Mercedes E220, die Abbiegespur der A66 aus Richtung Frankfurt zur Bundesstraße 8 in Richtung Höchst. Dabei verlor der Phaeton Eisplatten vom Dach, die auf der Frontscheibe des links versetzt von ihm fahrenden Opel Vectra eines 22-Jährigen aus Schlüchtern landeten. Zunächst versuchte der 22-Jährige den Fahrer des Phaeton mit Blinkzeichen darauf aufmerksam zu machen. Als dieser nicht reagierte, setzte er sich mit seinem Opel vor den VW und bremste diesen bis zum Stillstand aus. Die Fahrer des Opel Combo und des BMW konnten ihre Autos ebenfalls noch anhalten. Der Fahrer des Mercedes C220 bemerkte die Situation jedoch zu spät und fuhr auf das Heck des BMW. Schließlich fuhr auch noch das Taxi in das Heck des C220. Dabei wurden dann die Fahrzeuge ineinander aufgeschoben. Der Fahrer des Opel Vectra fuhr unterdessen auf den Standstreifen. Der 32-jährige Fahrer des BMW wurde schwer, der 27-jährige Taxifahrer sowie seine Fahrgäste, drei Männer im Alter von 2x23 und 24 Jahren, wurden leicht verletzt. Die Verletzten wurden in verschiedene Krankenhäuser verbracht, wo sie stationär aufgenommen wurden. Der Sachschaden beziffert sich auf zusammen mehrere zehntausend EUR. Während der Aufräum- und Reinigungsarbeiten musste die Unfallstelle vorübergehend voll gesperrt werden. Gegen 22.15 Uhr rollte der Verkehr wieder vollständig. (Manfred Füllhardt, 069-75582116)  ;2013-01-27 12:51:00;POL-F: 130127 - 88 Bundesautobahn A66: Schwerer Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/2405018
";False;2013
 Zwei mutmaßliche Einbrecher konnten heute in den frühen Morgenstunden gegen 04.00 Uhr in der Siegener Straße vorläufig festgenommen werden. Anwohner riefen die Polizei, als sie Geräusche von der Rückseite eines Wettbüros hörten. Hier hatten die beiden offenbar einen Rollladen hochgeschoben und versucht ein Fenster aufzuhebeln. Sichtlich vom Erscheinen der Polizei überrascht haben sich die 17 und 19 Jahre alten Täter widerstandslos ergeben. (André Sturmeit, 069-755 82112)  ;2013-01-25 13:25:00;POL-F: 130125 - 87 Frankfurt-Sossenheim: Einbrecher festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/2404470
";False;2013
 Nicht weit kam ein Pkw-Aufbrecher, der heute Morgen, kurz nach 01.00 Uhr, einen in der Waldschulstraße geparkten Pkw aufbrach und ein mobiles Navigationsgerät entwendete. Der 20 Jahre alte Mann wurde nämlich von Zeugen beobachtet, die sofort die Polizei verständigten. Diese konnte den 20-Jährigen noch in Tatortnähe aufspüren und festnehmen. Neben einem Nothammer zum Einschlagen der Autoscheibe hatte er noch drei mobile Navigationsgeräte bei sich, wobei eines dem Aufbruch in der Waldschulstraße zugeordnet werden konnte. Die Ermittlungen hinsichtlich der beiden anderen Geräte dauern an. Nach Abschluss der polizeilichen Maßnahmen wurde der Festgenommene wieder auf freien Fuß gesetzt. (Manfred Vonhausen, 069-755 82113)  ;2013-01-25 12:20:00;POL-F: 130125 - 86 Frankfurt-Griesheim: Automarder festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/2404375
";False;2013
 Glücklicherweise beim Versuch blieb ein Einbruch in die Wohnung eines Mehrfamilienhauses am frühen gestrigen Nachmittag. Ein bislang unbekannter Täter versuchte gegen 14.15 Uhr die Balkontür zu einer im Erdgeschoß liegenden Wohnung aufzuhebeln. Durch die Geräusche aufmerksam geworden erwachte die Wohnungsinhaberin (75) die sich zu einem Mittagsschläfchen hingelegt hatte. Als der Täter die Frau bemerkte, ergriff er sofort die Flucht. Er wird als 175 cm groß und schmal beschrieben, war mit einer beigen Jacke und einer grauen Hose bekleidet. (Manfred Vonhausen, 069-755 82113)  ;2013-01-25 12:20:00;POL-F: 130125 - 85 Frankfurt-Bockenheim: Versuchter Tageswohnungseinbruch;"https://www.presseportal.de/blaulicht/pm/4970/2404371
";False;2013
" Ganz und gar nicht kumpelhaft gegenüber seinem neuen Freund zeigte sich gestern Abend gegen 23:00 Uhr ein namentlich unbekannter Mann, der bei einem gemütlichen Beisammensein mit seinem 28-jährigen Opfer in dessen Wohnung plötzlich sein wahres Gesicht zeigte. Schon seit einigen Monaten kannten sich beide Männer flüchtig aus einem Internetcafe am Hauptbahnhof, wo man seinen Gepflogenheiten nachging. Bei gemütlicher Atmosphäre kamen beide schließlich ins Gespräch und beschlossen sodann den noch jungen Abend in der Wohnung des 28-Jährigen in der Mainzer Landstraße zu verbringen. Bei ein paar ehrlichen Flaschen Bier wurde ausschweifend über das Leben philosophiert. Schließlich nutze der Unbekannte den Moment aus, als sein Gastgeber nur mal eben verschwinden musste. Er steckte sich Bargeld und Handy des Opfers ein und wollte gehen. Daran wurde er jedoch von seinem nun sichtlich enttäuschten Freund gehindert, der den Diebstahl bemerkt hatte. Vom schlechten Gewissen eingeholt, legte der Dieb die Sachen wieder auf den Tisch. Doch die Einsichtigkeit währte nicht lange. Der Mann bedrohte den 28-Jährigen nun mit einer abgeschlagenen Bierflasche und steckte sich die Gegenstände erneut ein. Und diesmal verließ er ganz ohne schlechtes Gewissen fluchtartig die Wohnung. Der Täter wurde als 190 cm groß, ca. 20 Jahre alt und schlank beschrieben. Er sprach Arabisch und trug eine Bluejeans, eine graue Kapuzenjacke mit Aufschrift ""NIKE"" und braune Schuhe. (Isabell Neumann, Tel. 069 - 755 82115)  ";2013-01-24 10:59:00;POL-F: 130124 - 84 Nied: Kein wahrer Freund;"https://www.presseportal.de/blaulicht/pm/4970/2403527
";False;2013
" Die Verärgerung über das Verhalten eines Busfahrers hat einen unbekannten Mann veranlasst, diesen mit einem Messer zu bedrohen. Geschehen ist die Bedrohung gegen 20.25 Uhr an einer Haltestelle in der Talstraße. Hier forderte ihn der verhinderte Fahrgast mit einem Messer auf ""Komm raus, dann steche ich dich ab."" Daran wenig interessiert schloss der Fahrer die Tür und fuhr erneut davon. Hintergrund der Aktion ist vermutlich, dass der Bus dem Unbekannten kurz zuvor an einer anderen Haltestelle vor der Nase weggefahren ist, obwohl er noch einsteigen wollte. Der Unbekannte wird beschrieben als etwa 1,80 m groß und dunkelhäutig. Er soll mittellange gekräuselte Haare haben und circa 20 Jahre alt sein. (André Sturmeit, Telefon 069 - 755 82112)  ";2013-01-24 10:59:00;POL-F: 130124 -  83 Kalbach: Busfahrer bedroht;"https://www.presseportal.de/blaulicht/pm/4970/2403526
";False;2013
 Ein 52 Jahre alter Mann aus Oberfranken wurde gestern um 17.40 Uhr auf dem Frankfurter Flughafen vorübergehend festgenommen, nachdem er in einem Flugzeug eine Passagierin unsittlich berührte und fortgesetzt verbal belästigte. Das Flugzeug kam aus Astana (Kasachstan) und befand sich kurz vor der Landung, als eine 50-jährige Frau die Toilette aufsuchte. Im Vorbeigehen fasste der Mann ihr an das Gesäß. Es kam zu einem Streit, bei dem er erst richtig loslegte und sie verbal sexuell belästigte und bedrohte. Unmittelbar nach der Landung wurde der stark angetrunkene und aggressive Mann festgenommen. Ein durchgeführter Atemalkoholtest erbrachte einen Wert von 2,8 Promille. Vor seiner Rückkehr in die Fränkische Heimat durfte er seinen Rausch noch in einer Gewahrsamszelle ausschlafen. (Rüdiger Reges, Tel. 069 / 755-82111)  ;2013-01-23 12:34:00;POL-F: 130123 -  82 Flughafen: Sexuelle Belästigung über den Wolken;"https://www.presseportal.de/blaulicht/pm/4970/2402945
";False;2013
" Am Montag, den 21. Januar 2013, gegen 14.00 Uhr, befand sich ein 8-jähriger Junge zu Fuß auf dem Weg durch die Engelthaler Straße zum Fußballtraining. Dort wurde er von einem ihm unbekannten jungen Mann angesprochen, der ihn mit den Worten ""Gib dein Geld her oder ich schlage dich!"" zur Herausgabe seiner Barschaft aufforderte. Der Geschädigte flüchtete sofort ohne von dem Täter verfolgt zu werden. Der Unbekannte wird beschrieben als 18-20 Jahre alt und etwa 187 cm groß. Schlanke Gestalt, sprach Deutsch mit russischem Akzent. War bekleidet mit einer schwarzen Daunenjacke, einer schwarzen Jogginghose, schwarzen Turnschuhen und einer grauen Wollmütze. (Manfred Füllhardt, Tel. 069 - 755 82116)  ";2013-01-23 12:33:00;POL-F: 130123 - 81 Eckenheim: 8-jährigen Jungen in Raubabsicht angesprochen;"https://www.presseportal.de/blaulicht/pm/4970/2402943
";False;2013
 Gestern Abend gegen 19:15 Uhr hatte eine Gruppe von etwa 30-40 Personen Farbschmierereien und Aufkleber politischen Inhalts an einem Wohnhaus bzw. an Mülltonnen in Rödelheim angebracht. Anschließend wurden Sprechchöre per Megaphon skandiert. Als die Polizei vor Ort war, versuchten die Personen zu flüchten. Dennoch gelang es den Beamten anschließend eine kleinere Gruppe zu kontrollieren und Personalien-feststellungen zu machen. Sämtliche Aktionen (Graffiti etc.)konnten dem linksmotiviertem Spektrum zugeordnet werden. (Isabell Neumann, Tel. 069 - 755 82115)  ;2013-01-23 12:33:00;POL-F: 130123 - 80 Rödelheim: Schmierereien und Sprechchöre politischen Inhalts in Rödelheim;"https://www.presseportal.de/blaulicht/pm/4970/2402942
";False;2013
 In der Frankfurter Rechtsmedizin fand gestern die Obduktion der 75 Jahre alten Frau statt, die gegen 08.00 Uhr tot in ihrer Wohnung im Gerhart-Hauptmann-Ring aufgefunden wurde. Ursächlich für den Tod war äußere stumpfe Gewalteinwirkung gegen Kopf und Körper. Der 29 Jahre alte Enkel der Getöteten, der gestern um 07.40 Uhr bei einem Polizeirevier erschien und angab, seine Großmutter getötet zu haben, wird heute dem Haftrichter vorgeführt. Zu den Hintergründen der Tat liegen noch keine gesicherten Erkenntnisse vor. Die Ermittlungen dauern an. (Rüdiger Reges, Tel. 069 / 755-82111)  ;2013-01-23 10:10:00;POL-F: 130123 -  79 Niederursel: Nachtrag zu unserer Meldung 130122 - 78: Seniorin stirbt unter bislang unklaren Umständen in ihrer Wohnung;"https://www.presseportal.de/blaulicht/pm/4970/2402734
";False;2013
